character,line
Radcliffe,"Dr. Holden Radcliffe. I work for S.H.I.E.L.D., too. I'm afraid I'm the reason you're here. I told them Coulson gave you the book."
Billy,The boo... What book?
Radcliffe,"The Darkhold. My friend, I made some questionable allegiances to get ahold of it, and they double-crossed me. That's... That's why we're here, wherever here is."
Coulson,"Agent Koenig, welcome aboard."
Sam,"Agent Coulson, Agent May... A... Agent “Quake.” Yeah."
Coulson,"What's the latest, Sam? Any sign of Billy?"
Sam,"Well, I found the Humvee at the end of a dock, but..."
Coulson,No one there.
Sam,"No, they either evaporated or dove into the sea."
Radcliffe,"My intent was... was purely scientific. But, oh, the things I saw, it was expanding my brain and my reality..."
Billy,You're getting all Gollum-y again.
Radcliffe,"Well, that's... that's what the Darkhold does to you. It drives you mad. Yeah, maybe you should tell them where the book is. Let it drive them mad."
Ivanov,"I am the captain of this ship, and you are my prisoners. If you cooperate, you will be treated as welcomed guests. If not, you will be removed, piece by piece."
Radcliffe,That... That... That won't be necessary.
Ivanov,"Mmm! Vodka. Perfectly chilled, pure. The onion enhances the experience. But people forget the old ways. Now they'll put flavors in it, vanilla. The old ways are better. Simple, built to last. Like this submarine. Modern machines, all software, less hardware. You put too much faith in them. Man is the superior machine. And I am the superior man. I'm told you refuse to talk and that you welcome pain. I, too, love pain. And I love to make others feel it using the old ways."
Radcliffe,"All right, stop! Enough. Enough! Senator Nadeer promised me he wouldn't be permanently damaged."
Ivanov,She's not the captain of this ship.
Radcliffe,"Yes, I understand. But he isn't going to talk."
Ivanov,"Hm. What do you suggest, Doctor?"
Radcliffe,Let me get inside his head.
Radcliffe,This is a complete and unacceptable invasion of my privacy.
Simmons,"Well, since you refuse to cooperate, Fitz is going to reprogram you to sing like a canary."
Radcliffe,"That seems odd. Singing I can understand, perhaps, but singing like a bird? Why not Mick Jagger?"
Fitz,Whoa. What is that? That's nothing like AIDA's code. That's nothing like anything.
Mack,What the hell is going on?
Fitz,"I don't know. Uh... This code is advanced. It's like fifth-generation syntax. I've never seen anything like it. Every time I keep trying to alter it, it kicks me right back to the..."
Radcliffe,Amicitiae nostrae memoriam spero sempiternam fore.
Mack,"Uh, Fitz..."
Radcliffe,Vir sapit qui pauca loquitur. Alea iacta est.
Mack,The only thing worse than a robot is a possessed one.
Radcliffe,I agree. That was no fun.
Simmons,Where's Daisy when we need her?
Fitz,Who developed the code?! Huh?! Who programmed you?! Was it Radcliffe? AIDA?
Daisy,I can't see their faces. They're both Russian?
Sam,"Da, I'm lucky to be alive. I love Billy, but he is not a fighter. He ran. And he left me there to handle it."
Daisy,"No, that's... that's Billy. That's him kicking ass, and that's you, hiding behind the bar."
Sam,"No, I... I think you got us... I think you got us flipped, there."
Daisy,"I mean, you're... you're literally wearing the same thing right now."
May,We have no idea what Billy did with the Darkhold.
Coulson,I didn't want to know. That was the whole point in giving it to him.
May,"Well, we need to get it back and destroy it. If you'd given it to me..."
Coulson,"And they'd have you now. I wanted to protect you, and the Koenigs have dealt with this kind of thing before."
May,"You don't need to protect me, Phil."
Coulson,I know. But I've lost too much lately. I'm not gonna lose you.
Daisy,Both the guys who tried to assassinate the Director were Russian. This has to be connected.
Sam,"Maybe there's, like, a “Red Dawn” thing happening, but what does it have to do with Billy?"
Coulson,They don't want Billy. They want something I entrusted to him.
Sam,Did... What... Is it smaller than a Quinjet?
Coulson,"That's classified. And yes, considerably."
Daisy,"Okay. We have face. Hello, Russian Bad Guy."
Coulson,Okay. Run facial recognition. See if we come up with a lead.
Daisy,Copy.
Billy,I don't care what this is or what you guys do. I'm not gonna talk.
Radcliffe,You won't have to. That's the beauty of it. This machine will allow me access to his mind. We'll get all the information we need without laying a hand on him.
Billy,"Well, you're not gonna get anything out of me. Because my mind is a steel trap inside of a sealed box surrounded by quicksand and... Oh, is that a puppy?"
Radcliffe,We've given him a Sedative Scenario to keep him relaxed while we map his cerebral matter. That'll allow me to have a look around inside his mind.
Ivanov,This book better be worth it.
Radcliffe,"If you want to get rid of the Inhumans, the answer will be in it."
Ivanov,And what's in it for you?
Radcliffe,A better world.
Ivanov,Then we want the same thing.
Daisy,You're staring at me.
Sam,"I'm sorry. I just... I can't believe I'm sitting here with Quake! You know, this is... Oh, somebody pinch me."
Daisy,"Sam, stop. We've known each other for three years."
Sam,"Yeah, I knew Skye, but you're... you're “Quake.” She's different."
Daisy,"No, she's not. And she doesn't love the name “Quake.”"
Sam,"But you're... you're a superhero! I mean, that's so awesome! Did you know that online, there's a library of fan fiction about Quake?"
Daisy,Did not need to know that.
Sam,"Oh, well, you should Google it. Because it's... it's... Actually, no, you shouldn't. You shouldn't. Forget I said that. Some of it is a little on the steamier side. Not that I've read it! You... But you hear things. Wow. I mean, they got you ‘shipping with Black Widow. Some of the drawings are... They... They call you Quack."
Daisy,"Oh. Good timing. We have a match. Leo Babikov. Ex-SVR, Special Ops. The same Special Ops division the two men who tried to assassinate the Director were in."
Coulson,And there's our link to Nadeer.
Daisy,Get this. They all have ties to Prime Minister Olshenko.
May,The Russian Prime Minister who was attacked by an Inhuman...
Coulson,"And then threw Bobbi and Hunter under the bus after they saved his life. This is bad. We got Nadeer, International Watchdogs, and Russian spies all united because..."
Daisy,Because they hate Inhumans.
Sam,"Yeah, that's why they want the Darkhold. ‘Cause it'll show them how to wipe out the Inhumans."
Coulson,You knew Billy had the Darkhold?
Sam,"Well, yeah, I couldn't say anything with all the Red Shirts hanging around."
May,Do you know what he did with it?
Sam,It is secure.
Radcliffe,"I'd like to help you, but honestly, I have some trust issues."
Fitz,Trust? You betrayed me.
Simmons,"Fitz, it's not Radcliffe."
Fitz,"Yeah, I know it's not! But he thinks like he does. Betrayed me, betrayed S.H.I.E.L.D., he made me lie to you, and he made me think he was my friend. Just to use me."
Radcliffe,You were like a son to me.
Fitz,"Oh, shut up. Just shut up."
Radcliffe,What's this really about?
Simmons,He said shut up. You can do it the easy way...
Mack,Why don't you just turn him off?
Fitz,"He needs to be powered on to access his programming, not that it matters. I'm not getting anywhere."
Radcliffe,"We all have programming. It may be more obvious in my case, but what is a human if not a function of programming? You've been programmed, by betrayal, abandonment. Ward, who you thought was your friend, Daisy who left you all, your father..."
Simmons,Hey. He's just trying to distract you. Let's step away.
Fitz,"It's not him, it's me. I can't do it. It's way beyond me."
Radcliffe,"That's your father talking. Isn't that what he used to say to you? Not enough, not smart enough?"
Fitz,Why would you say that?
Radcliffe,"Because I knew him. I wanted to tell you, but I was afraid it would open old wounds."
Fitz,That's not possible.
Radcliffe,"Glasgow isn't that big, Fitz. Your father and I were classmates, St. Mungo's at Eastwood."
Simmons,"Fitz, it's lying."
Fitz,No. How would he... How would Radcliffe know those things?
Simmons,"Maybe he had access to your files. This is a... a firewall. It's playing mind games, trying to distract you, because it knows you'll crack the code."
Fitz,"No, I won't! He knows it, so do you."
Simmons,That's not true.
Radcliffe,"Actually, your exact quote was “Where's Daisy when we need her?”"
Simmons,"That's not what I meant. Let's wipe its memory, give it to Mack. We'll find Radcliffe another way."
Mack,I like that plan.
Radcliffe,"We weren't friends, but we'd take the same train to the city for work. Sometimes we sat together. One time, he showed me a picture of his new son, Leopold. He was so proud. I swear I'm telling the truth, Fitz. I can prove it. I saw him a few months ago. He said I was to tell you..."
Ivanov,How long does this take?
AIDA,Not much longer. Please be patient.
Radcliffe,"While we're waiting, perhaps you could tell me why you dislike the Inhumans so much. Yes, some of them are monsters, true, but..."
Ivanov,"These Inhumans, they did not suffer, labor to become what they are. They have great power, but they didn't earn it. They are unnatural things. We will destroy them, and then the thing that brought them upon us."
Radcliffe,And what was that?
AIDA,Cerebral cortex mapping is complete. You may now enter his memories.
Ivanov,"One thing at a time, Doctor."
Billy,What? Where's my puppy? Who took my puppy?
Ivanov,Take him to the brig.
Billy,Aah.
Radcliffe,"All right. Here we go. Take me to the Darkhold, Agent Koenig. He's making something. I see wires. Oh, God. He's building a bomb to destroy the Darkhold. Never mind. False alarm."
Daisy,You can't underestimate Radcliffe.
Coulson,We have to assume he's gonna get the information out of Billy.
Sam,Impossible.
Coulson,How can you be so sure?
Sam,He doesn't know where it is. He gave it to me.
Radcliffe,"This isn't right. I'm in his head, but I'm also seeing him. Doesn't make sense, unless... He doesn't have it."
Shockley,"You sent us after the wrong man? No, he had it, but he gave it to someone who looks just like him... a brother or... or a replica."
May,Where is it?
Sam,I don't know.
Coulson,You just said Billy gave it to you.
Sam,He did.
May,You forgot where you hid it?
Sam,"No, I didn't hide it."
Coulson,So you still have it?
May,Then what did you do with it?
Sam,I gave it to Agent Koenig.
Daisy,You gave it back to Billy?
Sam,Negative.
May,Then who?
Sam,L.T.
Daisy,Who's L.T.?
Coulson,Special Agent L.T. Koenig.
Daisy,There's another one?
Sam,"No, not just another one. The first one. L.T. got us all into S.H.I.E.L.D."
Coulson,We have to pick up L.T. I don't think any Koenig is safe right now.
Mack,How's Fitz doing? That Rad-Bot was really getting under his skin.
Simmons,"Oh, he'll be fine. He just needs some space at the moment."
Mack,"Mm. What was all that about, uh... his father? Fitz never mentioned him before."
Simmons,He was not a good man. Always telling Fitz he was stupid and worthless. I think that's why Fitz became so clever.
Mack,I'd like to have a few words with that man.
Simmons,You and me both. But he walked out on them when Fitz was 10. He hasn't seen or heard from him since.
Mack,"So you're telling me with all the tools and tech that S.H.I.E.L.D. has at its disposal, we can't find him?"
Simmons,We could. But Fitz doesn't want to.
May,You guys got anything? This is L.T. Koenig's last known location.
Daisy,Negative. Just a lot of man-buns. And one crazy-ass handy-bun mustache.
Coulson,Got your green tea.
May,Thank you.
Coulson,Any news?
May,Nothing yet.
Coulson,"I hope we're not too late. Those Koenigs are tough, but they've been through enough already."
May,We all have. That's the game.
Coulson,"I guess we should be grateful. After all the years, all the missions, all the close calls..."
May,Mm. Both our deaths.
Coulson,"Right. After all that, we're still standing, the two of us. Maybe we should toast to that."
May,"We've been, uh, making a lot of toasts lately. Maybe we should try something else."
Daisy,"Guys, I think you need to get in here."
Coulson,On our way.
Thurston,"Welcome to the inside of my mind, Sheeple. You guys watching any, uh, any good programming lately? You know why they call it “programming,” right? Because you're being programmed through little screens, big screens, little morphine drips of sequels and prequels and zombies and Kanyes, Snapchats and Grumpy Cats, all designed by the media, corporate S.H.I.E.L.D. machine, and you're asleep, binge-watching the Apocalypse! You know what Tony Stark's armor is powered by?"
Davis,What is this? Did these guys come off an assembly line?
Daisy,Drop your weapon.
Coulson,Stand down!
Thurston,"Hey, hey, hey! What are you doing? You're ruining my set!"
Coulson,It's all right. We're with S.H.I.E.L.D..
Thurston,"No! You can't be in here! This is a Peace Palace. Hey, hey, hey. Ho, ho. S.H.I.E.L.D. storm troopers have got to go. Hey..."
Coulson,"Sam sent us. Billy's in trouble, and you could be in danger, too."
May,And who's this one?
Thurston,"You ICE'd me! She ICE'd me, and now I'm aboard your War Bird!"
Sam,We brought you here for your own protection.
Thurston,My own protec... I don't want your protection. I don't want anything to do with your Agents of Doom.
Thurston,"Yeah, that worked out great for Eric. He'd be alive if it wasn't for you!"
Sam,"Okay, okay, guys, guys, hey. We're family, okay? Okay? Eric wouldn't have wanted this. So let's bring it in for a little Koenig Krush. Here you go. Oh. Oh, God! What was that for?!"
Sam,We were having a moment.
Thurston,Okay. Can I go home?
Coulson,"Sorry, Thurston. We can't let you leave 'til we know what's going on. These gentlemen will take you to your room. If you need anything, just let them know."
Daisy,"I think I have a lead on Billy. Okay, so, after they left the SVR, our Russian bad boys were employed as security officers for a weapons-manufacturing firm linked to this guy, Anton Ivanov, a reclusive industrialist with interests all over the globe. Could be the source of Nadeer's financing. He's also an avid collector of military antiques, so guns, tanks, and a submarine."
Coulson,"Bingo. Throw everything you have at it. We find him, we find Billy, maybe a way to bring down Nadeer."
Sam,"At least we know the Darkhold's safe. Right, L.T.?"
Coulson,What?
Daisy,What?
May,What's the Labyrinth?
Coulson,Only the Koenigs know its location. We need to get there before they get the information out of Billy.
Radcliffe,"Now we're getting somewhere. AIDA, remember these numbers. 74638. 812. 94573. 10168. 99438. Got it. Now turn this boat around."
Ivanov,I give the orders on this ship.
AIDA,Your tone sounds threatening.
Radcliffe,"Now, let's not lose our heads. What seems to be the problem here?"
Ivanov,"You put too much faith in machines. I'm going to go get the information out of him my way. If it's the same, then we go."
Radcliffe,Absolutely not. I won't allow it.
Ivanov,Get them out of here.
Man,Aah!
Ivanov,You brought an Inhuman on my ship?
Radcliffe,"She's a machine. AIDA, release him."
Ivanov,You made her?
Radcliffe,"With my own hands. Simple, built to last. Now turn this boat around. Please?"
Fitz,"I keep telling myself I don't care if Radcliffe knows my father, I'm over it, but maybe I'm not. Maybe I'm stuck in a loop. Radcliffe, Ward, my dad. They're all the same. It keeps happening."
Simmons,I don't see it that way.
Fitz,"Come on, Jemma. You know that it's true."
Simmons,"Yes, they betrayed you. And after everything you've been through, no one would blame you if you put up your own firewall. But you didn't. Instead, you became the most open, loyal, caring person I've ever met."
Fitz,Maybe that's why it keeps happening.
Simmons,"It's why I fell in love with you. Who you really are, that's not programming. It's something way beyond that. That's it. Jemma you're the best."
Mack,"Just you and me now, Tin Man. You don't mess with my buddy and walk away from it."
Radcliffe,"If you shoot me now, it'll be murder."
Mack,"Nice try. Wrong guy. You're just a bunch of ones and zeroes, not flesh and blood."
Radcliffe,"Flesh and blood? That's not life, Mack. That's just biology, and biology is just software programming you to die."
Mack,"Maybe. But I have something you will never have, a soul, that will continue long after I'm gone."
Radcliffe,"How can you be so sure I don't have one? If a soul doesn't come from your flesh and blood or my ones and zeroes, then it has to come from somewhere else, somewhere unrelated to our physical bodies. If you can have one, so can I."
Mack,"You are a sly one, aren't you?"
Radcliffe,"If you don't think I'm alive and don't have a soul, then why did you feel the need to switch me on before killing me?"
Mack,I like to hear robots scream.
Fitz,Mack! Stop! Wait. I know a way around his programming.
Radcliffe,"If you don't stop, you're gonna cause irreparable damage. You'll never learn what your father said."
Fitz,Don't care. I'm out of that loop.
Mack,You want to tell me what's going on?
Fitz,Something Jemma said. We're more than our programming. There's something else.
Radcliffe,"All right, look. I give up. I'm ready to talk. What do you need to know?"
Simmons,He couldn't crack the code because it wasn't a code.
Fitz,It's just a bunch of gibberish.
Mack,So what's running him? You... you... you telling me thing is a-alive?
Radcliffe,"Fitz, please. Stop."
Fitz,"No, of course not. All I'm saying is... it has a brain."
Sam,"L.T., stay with Quake and Agent May. Agent Coulson, come with me."
May,I'm going with them.
Daisy,"So, what was it like growing up with four of them?"
Daisy,They picked on you?
Sam,Okay. Wait here. I'll be right back.
May,So read any good books lately?
Coulson,Imagine how big our brains would be if we had time to read them all.
Fitz,"It's made of light, but it's functioning like a corporeal, biological brain. Quantum energy storing data. It's as if synapses are interacting."
Mack,Is that possible?
Fitz,"No. No, not even in the slightest."
Radcliffe,"I wish I could take credit, but this was all AIDA and the Darkhold. Everything in the original brains... memories, knowledge, desires... is contained in the quantum brains. So, you see, I re..."
Simmons,You said “brains.” My God. Is it possible?
Mack,What? Talk to me.
Fitz,Radcliffe mapped another brain.
Simmons,I saw it. I watched him do it!
Mack,You can't be serious.
Simmons,It was May.
Coulson,"I never read “Ulysses.” I always wanted to take a month off, go to Ireland, read it in pubs. Someday."
May,Maybe we should go together.
Coulson,Yeah? It's a little nerdy.
May,Did you mean it when you said you're ready for whatever comes next?
Sam,"Hey, what's... what's going on?"
Sam,All right. Take this. We'll handle it.
Coulson,Here. Give it to me. No need for you to be the target. May? What's going on? Give it to me.
May,I can't.
Coulson,"What are you doing, May? Put the gun down."
May,"I'm sorry, Coulson. I can't. This is the right thing to do. Leave me alone, and I'll take care of it."
Coulson,"Destroy it. Yeah, that's the plan. Now lower your damn weapon and give me the Darkhold!"
May,I can't!
Coulson,'Cause it's not in your programming.
May,What are you talking about?
Coulson,You're not May.
May,Why would you say that?
Coulson,"Because there's some things you can't fake. He switched you, didn't he? How long have you been... So this is what Radcliffe programmed you to do?"
May,I didn't know what my mission was until I had my hands on it.
Coulson,Where's the real May?
May,"I am the real May! Her thoughts, her memories, her desires, that's all real."
Coulson,May would never betray me.
May,Radcliffe made some adjustments. Aah!
Daisy,"So, May's a freakin' robot."
Coulson,How did you know?
Daisy,Fitz and Simmons...
May,Aah! Aah! Aah!
May,No! No!
Shockley,"Give us the book, I'll give you your brother."
Sam,"My brother? What, are you kidding? I've never seen this guy before in my life."
Coulson,You want the book? Let him go.
Sam,"What did they do to you, man?"
Billy,They took my puppy.
Sam,So cool.
Coulson,Grab Billy and let's get to the Quinjet.
May,Aah! Help!
Billy,May! What... What happened? Le me help you. Okay. Wha...
Radcliffe,"Hello, Agent May. Mission accomplished. This is exactly what you were supposed to do. I'm eternally grateful."
May,Take me with you. Please.
Radcliffe,Sorry. You weren't built to last.
Billy,"The Labyrinth is compromised. The deadliest tome in the world is in the hands of a mad scientist, who snuck out the back door with cattle-prod man. I'm sorry we let you down."
Coulson,"We now have the name of the man who kidnapped you, who's probably been funding Nadeer, maybe even Radcliffe. Now we can hunt them and stop them."
Sam,I st... I still can't believe he made a fully functioning autonomous LMD.
Billy,"Yeah, put us to shame."
Daisy,Sam and Billy were part of the original LMD program.
Davis,Wait. Are you saying they're...
Sam,Obsolete. Without a doubt.
Davis,So you all are...?
Sam,Technicians.
Davis,Uh...
Thruston,"Billy. Thank God you're okay. All right, there. All right, you. You're still a sheep, though. You're all sheep!"
Coulson,"Well, the Quinjet's ready when you are. We'll get you home safely. As always, thank you for your service."
Mack,I hope this is the last of them.
Simmons,There's still one more.
Fitz,"He couldn't destroy it. Not yet. If we can't find the real May, then... that's all that's left of her."
Daisy,Hey. We'll find her. I promise.
Ivanov,"To a success, though a narrow escape for both of you. Mmm."
Radcliffe,It is better.
Ivanov,The old ways always are.
Radcliffe,You said you wanted to destroy the Inhumans and the thing that brought them upon us.
Ivanov,It's something I've been after for a very long time. Some people say it's an obsession.
Radcliffe,I can relate.
Ivanov,"Every time something strange happens in the world, it is there. I believe it is responsible for all of the alien problems on this planet. The Chitauri, the Kree, Inhumans."
Radcliffe,What is it?
Ivanov,"A man. He is always there, standing behind, out of focus, in the shadows. He is dead yet he is everywhere. And Mr. Shockley said he was there last night."
Radcliffe,I can assure you he's not dead.
Ivanov,You can help me get to him?
Radcliffe,"So, let it be written."
