character,line
Coulson,I don't know. I-I might have spent some time here awhile back.
Alpha,Then you know about... the timer.
Garrett,We got a problem!
Garrett,Semtex. The whole place is rigged to blow.
Fitz,There's enough explosive to bring down the whole mountain on top of us.
Ward,"Sir. Less than 10 minutes. It's probably a failsafe. If the guards had eliminated us, they'd stop the timer."
Coulson,Since they didn't...
Fitz,"It's some kind of emergency override. Skye could probably get past it, but I can't hack the panel, which means we're trapped in here."
Coulson,You're the guy who taught Ward how to disarm nuclear bombs. Figure out a way to get us out of here. Let's go find the drug.
Fitz,So this is some sort of medical facility.
Coulson,"Yeah, but if nobody's here, I'm not sure it's gonna do us any good."
Triplett,Tough when it's your team. You guys go back a ways?
Simmons,Not really. A few months. We have nothing in common... couldn't be more different.
Triplett,But you can't imagine your life without her.
Simmons,"Yes. You've experienced that, Agent Triplett?"
Triplett,"I have. Sometimes, a person takes you by surprise."
Simmons,Yeah.
Triplett,"She's very lucky to have you. I know anything bad ever happens to me, hope you're in my corner, too."
May,"Comms are down. If I don't hear anything within the hour, I'm going after them."
Simmons,"Skye's coding. Both of you, now."
May,How can we help?
Simmons,I need a unit of Epi.
Triplett,Got it.
Coulson,Don't. Let me die. Please. Let me die!
Fitz,Is that where...
Coulson,Yeah.
Ward,The timer doesn't control the explosion. It's just a clock. Detonator must be somewhere else.
Garrett,"It's not in here, or I'd have found it. There's no time to search the whole compound. Maybe we can take some semtex, use it on the doors."
Fitz,"Sir, are you sure you want to? We should put suits on before we go in there."
Coulson,"You're right, but there's no time."
Fitz,"I wish I could speak to Simmons. She'd know what most of this stuff is... or, at least, what stuff not to touch."
Coulson,Fitz. Oh.
Fitz,I don't see any G.H... Agent Coulson. It's locked.
Coulson,Here. Put these on. Got it.
Ward,Time to go. We couldn't stop it. Four minutes and counting.
Coulson,Almost there.
Ward,"There's semtex throughout here, as well."
Fitz,This is it... 325. This is the one we want.
Coulson,We gotta go. Get it up to Simmons.
Fitz,Yeah.
Ward,Sir.
Coulson,I'll be right behind you. Go.
Ward,Three minutes.
Garrett,"Have you worked much with munitions, Agent Fitz? Explosives are a fascinating specialty... very exacting. Too big a concussion could trigger a chain reaction... bury us like fossils for a thousand years. Guess we don't have to worry about the Clairvoyant finding this place. Agent Ward... would you do the honors?"
Ward,Thought you'd never ask.
Garrett,Can you slip through?
Fitz,Yeah
Garrett,Go. All right. Get that drug up there.
Ward,Coulson.
Garrett,Where the hell is he? Phil! Go with Fitz. Make sure that drug gets to the girl.
Ward,Agent Garrett.
Garrett,Go! Save the girl.
Simmons,"Weak, erratic heart rate. Each time we save her, I ask myself, “is this what Skye would want?”"
May,We didn't come this far to quit.
Fitz,Get off... the ground immediately.
Simmons,They're alive. Maybe we can...
May,"Fitz, come in. What's your status?"
Garrett,"Phil! Phil, what the hell? Clock's not slowing down. It's about to get really warm in here. Hey, you with me? The guys are out already. They took the drug up to Skye."
Coulson,"No, don't give it to her. The drug... they can't give it to her!"
Garrett,"All right. You can tell them yourself. Right now, we just need to get out of this mountain and off the ground. Now let's go."
Fitz,We found it.
Simmons,"What is it? And how much, injected where?"
Ward,"May, get us off the ground, or it'll fall out from under us."
Coulson,No! Don't give it to her!
Skye,"I was losing her, anyway. What harm can it do?"
Triplett,"Come on, girl."
Garrett,It's working.
May,She's spiking.
Ward,Stop it. How can we stop it? Skye!
Coulson,What's happening?
Simmons,I don't know...
Coulson,Skye!
Fitz,Do something... we have to do something!
Simmons,Her heartbeat... she's stabilizing.
Coulson,Simmons?
Ward,Could someone tell me what we just saw?
Triplett,The girl's a fighter. What was that stuff you just gave her?
Simmons,I don't know. All I know is that it worked.
Triplett,You're a real miracle worker.
May,You did it.
May,Something happen down there?
Garrett,"I'm not sure. One minute, he was fine. The next, it was like he had seen a ghost."
Garrett,"I have good news and bad news. Which would you like to hear first? Bad news, then... there's a fair amount. Your Clairvoyant, the one who said he'd have your back... he's a no-show. The site we were supposed to lead him to with our minds... blown to pieces, buried under 100 feet of rock. It seems the only psychic power your buddy has shown is the ability to predict if you tell a rich, entitled dirtbag he's gonna get away with murder, he'll believe it. Trip. Girl's gonna live... live to testify how a billionaire shot her point-blank in the stomach. Oh, we got a great little home movie of you admitting that, genius. This Clairvoyant played you and left you to rot."
Quinn,You said there was good news.
Garrett,"I did? Oh, yeah. You still have your tongue."
Triplett,Let's go.
Coulson,"I want to thank you, Garrett, for letting us keep Quinn on the plane."
Garrett,"Don't mention it. There's still time for me to make the rest of his life a long, living hell."
Coulson,I'm counting on it.
Garrett,"Something I need to ask you, Phil."
Coulson,Of course.
Garrett,We've known each other a long time.
Coulson,"Yes, we have."
Garrett,"Been in our share of tight spots together. If it had gone the other way... if Skye hadn't survived, were you really prepared to throw Quinn off this plane?"
Coulson,You were the one who made that threat. I just asked to keep him on the plane for awhile.
Garrett,You're right. It was me. My mistake.
Coulson,Till next time.
Garrett,Might be sooner than you think. My man Trip's got eyes for that biotech gal of yours.
May,"Do you mind? You did the impossible today. You saved Skye's life. Why aren't you happy about it? They told me you were yelling... to not use the drug, to not use it on Skye. Why? What made you change your mind?"
May,Phil? Phil! You all right?
Coulson,Being down there... seeing where I came from... I just got really scared that she would suffer the way that I did. But she didn't. For whatever reason... she didn't.
Nicole,I'm gonna go see if they have a map.
Jimmy,"I'll be waiting in the car, Mrs. Mackenzie. Are you okay?"
Lorelei,"No. No, I'm parched and weary. Is all of Midgard so desolate?"
Jimmy,Midgard? I don't know where that is. This is Death Valley.
Lorelei,Oh. I seek passage from this... valley of death to a more bountiful land.
Jimmy,"I wish I could help, but... it's built for two. Y-you should ask the manager inside. Uh, maybe there's a bus later today."
Lorelei,She's your bride?
Jimmy,"Yep, since yesterday morning."
Lorelei,And you prefer her to me?
Jimmy,Well... yeah. I prefer Nicole to pretty much everyone. That's why I married her... together forever.
Lorelei,Loyalty... I admire that in a man. I am going to need your help... if I am to remain free.
Nicole,Jimmy!
Jimmy,"I swear to protect you and keep you safe, but I don't even know your name."
Lorelei,It's Lorelei. My name is Lorelei.
