character,line
Coulson,Phil Coulson. I was here when you first came in. This is Jemma Simmons.
Mack,"Ah, it's good to meet you. This little girl right here, this is my daughter, Hope."
Simmons,"It's lovely to meet you, Hope."
Hope,"Nice to meet you, British lady."
Simmons,"And is Hope's mother here, as well?"
Mack,"No, no, it's just me and Sparkplug. Hey, you hungry? When was the last time you had something to eat? And candy doesn't count. It's good to meet you."
Mace,"Excuse me. Coulson, you got a second? Pulled this I.D. off one of the bus crew. Should get you past the gate. Ward just had to swap the photo, change the name."
Coulson,Jamie Flugelman?
Mace,"Well, it's the only one he could clear from Hydra's database, so mount up, Flugelman."
Doctor,How'd the security breach come to your attention?
Alistair,His co-worker spotted him hiding some contraband in his locker a camera.
Doctor,Was there any film in it?
Alistair,"No. No film. It was an antique, actually. Still, we shipped him off to an Enlightenment Center for a refresher course on protocols. Haven't been down here in a while. How's the project going? Are you all right, son? You look troubled."
Doctor,It's 'cause I am.
Alistair,"Let me guess, a woman."
Doctor,Is it that obvious?
Alistair,It's a bit early for a pint. How about a cup of tea? Come on. Tell your old man all about it.
Man,I.D.
Coulson,Yeah.
Man,Flugelman?
Coulson,It's Canadian.
Man,I don't have you on the entry logs. You coming from the Triskelion?
Coulson,"Yeah, and I'm new, actually. Just filling in for the other guy. How about that story on Bakshi News the other day? That Inhuman they found with lion paws for hands? So weird. Just the paws."
Man,Finally. You're all set.
Man,Hail.
Coulson,Back at ya.
Radcliffe,"Everything here tastes like tofu! Put me out of my misery already! What do you want from me?! You've already taken my home, my dignity, my pride! My Agnes."
Skye,Are you crying?
Radcliffe,"No, I'm laughing with utter joy."
Skye,"Yeah, well, you won't get any sympathy from me. Sounds like you're getting everything you deserve for creating this hellscape."
Radcliffe,You can say whatever you want. Nothing hurts me anymore. Not after what he did to Agnes.
Skye,What happened?
Radcliffe,"Fitz. I begged him not to, but he killed her right in front of me. She was all I had."
Skye,How could he do that?
Radcliffe,Because that's who he is here. AIDA changed him.
Skye,She said she took away one regret. One regret can't change an entire life. It... It doesn't change who you are.
Radcliffe,"Of course it can. One person in your life, one decision, one sentence has the power to change you forever."
Skye,One sentence?
Radcliffe,"Yeah, that's right. One single sentence like “I love you,” or, “We're having a baby,” or, uh “She's gone.”"
Skye,I just... I didn't think Fitz was capable of doing something like that.
Radcliffe,"Oh, my dear. Depending on the circumstances, anyone is capable of anything. Just look around."
Skye,Please tell me that you built a back door to this place and that AIDA hasn't destroyed it.
Radcliffe,"I did, and she can't."
Skye,"Yes. Finally, some daylight."
Radcliffe,She might have installed some safeguards.
Skye,Just... Just tell me where to go.
Radcliffe,All right. Listen carefully.
Alistair,"My son, the Doctor himself."
Doctor,Stop. It means nothing.
Alistair,Why are you so down on yourself? Is it something Ophelia said?
Doctor,"No, it's not about her."
Alistair,Are you seeing someone else?
Doctor,No. Are you mad?
Alistair,"So, what's this about a woman?"
Doctor,Someone I had to kill.
Alistair,“Had to?” You mean in self-defense?
Doctor,"No, she was unarmed."
Alistair,Was she an enemy of the state?
Doctor,Yeah. I believe she was.
Alistair,So what's the problem?
Doctor,What if I didn't need to kill her? What if maybe she wasn't lying or maybe she was mentally ill or something?
Alistair,"“What if? Maybe.” Now, that's your mother talking."
Doctor,"Sorry, father."
Alistair,"There she is again. Listen, son, I don't know a thing about what you do here, the science, but I know that it's important, and I know the man I raised. Not a coward, but a man of action, a great man in a hard world. And in a hard world, we cannot afford the luxury of what?"
Doctor,The luxury of sympathy.
Alistair,"Exactly. We don't buckle to guilt or womanly sentiment. Everyone needs the strap across their back now and again. Teaches respect. You know that. You've felt it. And look where it's gotten you. You're protecting the human race, and the only other person who understands the weight of that is Ophelia, Madame Hydra. And you love her, don't you?"
Doctor,"Honestly don't know what kind of man I'd be without you, father."
Alistair,"That's why I'm here, son."
Man,"What are these? You know, disposal's on the other side of the grounds."
Coulson,"Disposal? It's an ugly way of putting it. Hydra really ought to have a little more respect for the dead. And the living, while you're at it."
Mace,"Guy we're looking for has some important intel, so we get in, find them, get out quick and quiet."
Burrows,Hopefully we got the right place.
Coulson,Pretty sure this is it. Branding is everything.
Mace,“Enlightenment Cultivation Center.” And everybody buys it.
Coulson,"I sold their lies every day, watched kids get taken out of my classroom because they were different, because they asked questions."
Mace,"And it forced you into action. Burrows, keep an eye out for Security. Agent Flugelman and I have a friend to find."
Coulson,They call this rehab?
Mace,"Let's get them out. Okay, time to go."
Triplett,Thought I was done for. It's good to see you guys.
Mace,"Phil Coulson, meet Antoine Triplett, my good friend and inside man."
Coulson,"Nice to meet you, Trip."
Triplett,Trip? Haven't heard that nickname since high school. How'd you know?
Coulson,Felt right.
Mace,Everyone on the bus. Let's go.
Triplett,As soon as I find my boots.
Mace,We'll get you another pair.
Triplett,It's not about the boots. It's what's in them.
Doctor,How confident are you about this report?
May,No other Center reported any unscheduled drops today. It has to be the Patriot.
Doctor,"Very well, then. Shh. Shh. Take a few deep breaths. Burns going in, but should wear off. You've got about an hour of augmented strength. Don't waste it."
Mack,"HYDRA had a plan. I'll give them that. Scare everyone, take over the media, rewrite history. You know what's not in that book? The Trail of Tears. The Holocaust. Martin Luther King Jr."
Simmons,"I can't believe it. The blatant lies, the complete disregard for historical or scientific fact."
Mack,"That's why, in my house, I'm the judge of what's fact or fiction. “Did you clean your room?” “Well, I'll be the judge of that.”"
Hope,"Dad, watch. I can do five in a row."
Mack,Five times? Really? This I got to see. Excuse me. Ah!
Simmons,What are you smiling at?
Ward,"Same thing you are. Big, fake dad loving his little fake kid in this crazy fake world. I finally get why you don't like me. You think I'm someone I'm not."
Simmons,"Forget I said anything. You don't believe me, and I can't really look at you."
Ward,Wow. What did I do in this other reality? Did I hurt someone? Did I kill someone?
Simmons,More than one.
Ward,"For what it's worth, for whatever I did do, I'm truly sorry. Look at them. You feel that, don't you? The way he loves his kid?"
Simmons,Of course.
Ward,Then doesn't that make it real?
Woman,Cultivation Center. Code 10-14. Repeat code 10-14.
Simmons,What is that?
Ward,It's a potential breach. They've been discovered.
Triplett,Got to be here somewhere. Where the hell are my boots?
Coulson,"Okay, I'll bite. What's in them?"
Triplett,My grandfather was a Howling Commando. Had an old-school spy camera.
Coulson,Which you snuck into Hydra's labs? Nice.
Triplett,"Took some pictures in the lab, hid the film in my boot heel."
Coulson,Pictures of what? Technical specs?
Triplett,"Some kind of plans, yeah. The Doctor's been working on a secret project, something to kill off the Inhumans, from what I heard. Son of a... What kind of man steals another man's boots?"
Coulson,It's Chris.
Triplett,Who?
Coulson,He was a student of mine. What's that building over there where they're headed?
Triplett,Quarantine. It's where they take all the kids.
Coulson,Kids?
Triplett,"Yeah. Whoa, whoa. Where you going?"
Coulson,Get the film to Mace. Those plans are important.
Triplett,What about you?
Coulson,I let that kid down once. I won't do it again.
Mace,You found it.
Triplett,Mission accomplished. But we got another problem. Your buddy Phil took off after he saw some kid.
Mace,"Aw, Coulson. What's he thinking?"
Burrows,"Oh, that's not good. If Hydra's sending a Quinjet, you can bet there's a hit team aboard."
Mace,They know we're here.
Triplett,What do you want to do?
Mace,"Burrows, take this film. Bring it back to base. I'll get Coulson."
Burrows,"But, sir, how..."
Mace,Don't ask questions. Just do it. I'll find us another way out.
Triplett,"I know where he's going. I'll lead you to him. Go on, “B.” Get out of here."
Ward,You left them?
Burrows,Those were his orders. I'm carrying precious cargo.
Ward,"All right, copy that, Burrows. Over and out. Mace needs an extraction. I'm going in. We lose him, our fight's over. HYDRA wins."
Simmons,How may people can you gather?
Ward,"Uh, not many. Most people here are refugees. Everyone else is out. Guess it's time to see what the big man can do."
Simmons,"No, not him."
Ward,Why not?
Simmons,Because he shouldn't go. I'll go in his place.
Ward,"I thought this world didn't mean anything to you, that it wasn't real."
Simmons,It's not. It's just what happens to Mack here happens in both worlds. He's different.
Ward,"So this has nothing to do with that little girl over there? Fine. Let's go, partner."
Mace,How many people are in Quarantine?
Triplett,Don't know. Never been inside.
Mace,Move!
May,Aah!
Mace,Go get Coulson. I'll handle her.
May,I've been waiting for this.
Mace,"Someone's been juicing. Unless, of course, you're one of us now."
Bakshi,"Calm your mind. You know what is best. What is best is you comply. Compliance will be rewarded. Surrender, and you will find meaning. Surrender, and you will find release. Take a deep breath. Calm your mind. You know what is best. What is best is you comply. Compliance will be rewarded. Surrender, and you will find meaning."
Coulson,Burnell?
Bakshi,"Surrender, and you will find release. Take a deep breath. Calm your mind. - You know what is best."
Coulson,Chris?
Bakshi,What is best is you comply.
Coulson,Chris.
Bakshi,"Compliance will be rewarded. Surrender, and you will find meaning."
Triplett,"Damn, this is messed up."
Coulson,Just tell me that bus hasn't left yet.
Mace,"Figured you couldn't beat them, so join them?"
May,Hyah!
May,"You're a terrorist, a thug."
Mace,"If I was, you'd be dead right now."
May,"This is Agent May. The Patriot is here, but he got away from me. I think the serum's wearing off. My strength's fading."
Ophelia,Isn't there a Quinjet on site?
Doctor,Yeah. That could work. Where did the Patriot go?
May,He ran into the Quarantine building. I don't know who's in there.
Ophelia,Does it matter?
Doctor,"Bring it down, and bring me the body."
May,"Copy that. Q-5, you have your order. Fire on the Quarantine building."
Ward,"Stay close, and try not to shoot me."
Simmons,Come on.
Triplett,Come on. Run for the fence just past those buildings. Don't stop.
Simmons,Trip.
Ward,"Antoine, what happened?"
Triplett,The ceiling's caved in. They're trapped inside. Need your help. Come on.
Triplett,Come on.
Simmons,"Oh, my God."
Coulson,"Simmons, get out of here. The whole place is about to come down. Chris!"
Man,"The building's unstable, Agent May. You can't go in."
May,"I need verification that the Patriot's dead. If he's not, he will be. Activating body cam. Going in."
Burrell,Wait! Don't shoot! Th-They need help up there.
May,This is Agent May. There are kids in here. Why the hell are there kids in here?
May,Where's the Patriot?
Coulson,Put that gun down. We need help here. There's a kid buried under that pile of rock.
Triplett,It's coming down.
Simmons,"No, it it's coming up."
Mace,Get him out.
May,Nobody move!
Coulson,Are you insane? He's trying to save a kid.
May,So was I.
Ward,"Agent May, Mace is the only thing keeping this building from falling down on all of us. You shoot him, we all die."
Coulson,"We don't have time for this. We got to save that kid. Form a chain. Find something to prop up that beam. Either shoot us or help, but don't just stand there. Snap out of it, May."
Mace,You guys better hurry.
Coulson,"Hang on, Chris. I got you. Come on."
Simmons,"Okay, yeah."
Chris,Thank you.
Ward,This cabinet should hold.
Mace,It won't work. Get out.
Simmons,No! We're not going to leave you!
Mace,Coulson?
Coulson,"I'm right here, Jeffrey. Hang on."
Simmons,No! No!
Coulson,"Simmons, let's go!"
Skye,What?
May,Is it true that you're an Inhuman?
Skye,Yeah. Powerful enough to bring this whole damn place down.
May,I hope so.
