character,line
Coulson,"I spent a lot of years... Sorry. I've lived a life surrounded by heroes. None bigger than all of you. Since the day you joined, same as anyone in the line of duty. Heroes... because you... because we sign up to lose each other. To get close to good people and have them taken away. We've all suffered losses. Never lose sight of that."
Daisy,And never forget those we've lost.
May,That's right.
Mack,"Yeah, that's why we're putting that badge up in the cockpit. To never forget."
Coulson,You don't have to forget but you have to move on.
Simmons,"No. With respect, sir, you're wrong. We don't move on. We hold that place in our heart. We close it off and we lock the door and we visit from time to time, but we don't move on. Even after we say goodbye."
Coulson,I'm just sad I didn't get a chance to say goodbye to Fitz. But you'll tell him for me?
Simmonns,"Of course. I mean, he'll be sad he missed this little memorial."
Coulson,"Hey, I'm not dead yet."
Simmons,Sorry. Retirement party.
Coulson,"I'm not sure this even qualifies as a party, nobody's drinking yet."
Simmons,"I want you to have this. A picture of our new home away from home. And to remind you that your team always worked the problem, no matter what the odds."
Coulson,"And now he's frozen, out in deep space somewhere, no idea he's already solved it."
Simmons,"He'll be a little disoriented but he'll be so happy to know that time is not fixed. It's a fluid, ever-changing, beautiful thing. And he didn't miss much, did he?"
Coulson,I have not a single doubt you will find him.
Simmons,None of us do.
Coulson,All right. Here's to us. Who's like us? Damn few.
Mack,Smooth.
Elena,"Thank you, boss."
Mack,"Probably gonna call you every chance I can, for advice."
Coulson,You won't need it. And my phone is going in the ocean.
Daisy,How long did Simmons say you have?
Coulson,"Days. Weeks, if I'm lucky. But it'll be time well spent. I left you something in your bunk. It's a letter. Nothing fancy. Basically, just says how proud I am of you. I am so proud."
Daisy,I love you.
Coulson,I love you too.
Daisy,And thanks for the spaceship.
Coulson,Yeah. Don't mention it.
Coulson,Gotta say it's pretty magical.
May,Hmm. So anything else on your bucket list?
Coulson,Just one thing.
May,Parasailing?
Coulson,"Yeah, parasailing. Always wanted to try that."
Daisy,"All right, Director, where to first?"
