character,line
Ward,Agent Coulson and I are trying to find a dangerous criminal. If there's nothing else pressing...
Skye,"Well, one second, Fitz wants to know if you packed any snacks."
Fitz,"Yeah, I'm feeling a bit peckish."
Skye,Hello? He... he hung up.
Receptionist,Good afternoon.
Coulson,I'm Agent Coulson. This is Agent Ward. We're looking for this young woman.
Receptionist,"Oh, she's my angel."
Ward,Why do you say that?
Receptionist,She has gift... knows things. She told me to go to doctor. He found a tumor. I'm having surgery next week. This girl saved me.
Fitz,I can't stabilize it. There's an encrypted local signal competing.
Skye,"Mirror it over. I have a couple of Rising Tide exploits that might work. One last thing. Ta-da, and you're welcome."
Coulson,It's very important that we talk with her.
Receptionist,"With her gift, I'm sure she knows you're coming."
Skye,Russian TV's kind of boring.
Fitz,That looks a bit like our van.
Skye,What are we looking at?
Skye,Let's get out of here!
Skye,"Oh, stupid tall person. Call Coulson. Get the gun."
Skye,It's her. Safety off. Bang?
Ward,"Sir, Amador attacked you and your people. Whatever regard you hold for her isn't reciprocated. She just kicked us in the teeth."
Coulson,How's the team?
Ward,Rattled. No broken bones. We're lucky she just knocked the van over so she could get away. Probably take a while for our folks to refocus.
Skye,"I think I can recover the data signature of that encrypted broadcast. I don't understand it yet, but that's how she was watching us. Give me an hour. Maybe we can start watching back."
Skye,"Something's wrong. It's the same feed that was watching us in the van. Uh, put it on the big monitor."
Simmons,M-maybe the lens broke when the van rammed us.
Skye,I hope she broke more than that.
Coulson,It's a mirror. Are we recording this?
Skye,Uh... We are now.
Fitz,Whoa.
Coulson,How are we seeing this? Where's the camera?
May,It's her eye. She's the camera.
Fitz,It switches to backscatter when she closes her eyes.
Skye,You're a robot. Can you do that?
Ward,Who has tech like this?
Fitz,"We don't... not like this. That's not small and internal. That's at least a decade ahead of anything I've seen. Though, now that I've seen it, I could maybe approximate it... the backscatter x-ray, a micro-transceiver that somehow doesn't fry her brain, an internal power source..."
Simmons,"All miniaturized. Honestly, it's..."
Fitz,That's genius.
Simmons,... genius.
Coulson,We have to bring her in.
May,"We have to take her out. She's a weapon. I'll call H.Q., see if we can bring a task force in to help us."
Coulson,Our team can handle this.
May,I get it. You feel responsible... maybe you pushed her too hard. But she tried to kill three members of our team.
Coulson,"If she wanted us dead, we'd be dead."
May,We got lucky. You want to risk our lives again?
Coulson,"You told me you were ready for combat, that you had my back."
May,Don't ever doubt it. But you are defending this girl at the expense of the team.
Coulson,Because we protect our own.
Ward,"With all due respect, sir, she's not one of our own."
Skye,Guys.
Simmons,Why does she have to ask for permission?
Coulson,"She's not being watched. She's being controlled. We have to find her. We'll take shifts watching the feed. Sooner or later, she'll look at something that will clue us into her location."
May,I'll take the first watch.
Skye,"I just wanted to give you a quick update. She's still at the hotel, so... and that's the update. It's a pretty weird day, huh? It's like we were trapped in a van-shaped pinata."
Coulson,That should never have happened.
Skye,It's okay. It wasn't nearly as terrible as watching mom and dad fight downstairs.
Coulson,"That shouldn't have happened, either. You regret coming along?"
Skye,"It was pretty impulsive, even for me. I still don't know much about you... Except for you value really old stuff. And you value me. First person to do that in a long time. So I happen to believe you're an excellent judge of character. If you think this woman deserves a second chance, we should give it to her... even though she tried to kill me and I kind of hate her guts."
Coulson,Fitz.
Fitz,What?
Coulson,What happened? Where's May?
Fitz,"Uh, I don't know. She was watching the transmission. Amador must be sleeping."
Coulson,"Play it back. There. She got another message. Todorov building. Wait. Stop. Can you get closer on that receipt? Damn it, May. Wake the others."
May,"Whoever's monitoring you, do they have audio?"
Amador,No. But they'll use facial recognition to determine you're a S.H.I.E.L.D. agent.
May,So I don't have to introduce myself.
Amador,Did Coulson send you?
May,"No. He feels sorry for you. I don't. I'm bringing you into S.H.I.E.L.D., you'll get a fair trial, and no one else gets hurt."
Amador,"You have no idea, do you?"
May,We know that you receive orders.
Amador,"Then you know that once they see you, only one of us gets to walk out of here. They built in a fail-safe. Either I kill you... or they kill me."
May,You should have stayed in bed.
Coulson,"Hello, Akela. You're safe now. Give it a minute. I hit you with a powerful dendrotoxin."
Amador,There's a kill switch in my eye. Why hasn't my handler blown it yet?
Coulson,"As far as your handler knows, you fought Agent May, you both went down, then you got up and left the building to complete your mission."
Amador,How?
Coulson,"We hijacked your feed. One of my Agents is wearing a set of glasses mimicking your implant. Right now, it's transmitting his point of view as if it was yours. It even has backscatter imaging."
Amador,I get messages from my handler.
Coulson,"We're receiving those, as well."
Coulson,"My agent's on his way to the Todorov building completing your mission while we disable the fail-safe in your eye. I promise. They can't see you. You're okay, Akela. Look at me. How long have they been monitoring you?"
Amador,"Years. Why are you doing this, Coulson?"
Coulson,I need to know why a prox card is worth $30 million...
Amador,No. Why are you doing this? Why are you helping me? Where's the “I told you so?”
Coulson,That's not me anymore. I'm just glad you're alive.
Amador,Vanchat would have never caught us if I'd just done my job. I should have listened to you... trusted my team the way you insisted. If I had... they might still be alive.
Skye,Where are we?
Ward,"Todorov building. I think it's research, not military."
Skye,Looks like a prison.
Ward,We wireless yet?
Skye,"Yep. Ready to detach. Skye reaches forward to detach his glasses from the wires connecting it to his computer. Ward flinches, big time."
Skye,"Don't look at me! They need to think you're her. And, oh, my god, super spy is ticklish."
Coulson,How did you manage to escape?
Amador,"I didn't. Got caught in a crossfire, went down. Woke up in some half-assed triage bay, blind in this eye. Spent the next four years alone in a cage at the bottom of a copper mine."
Coulson,We looked for you. Heard rumors you'd been taken to ShanXi province.
Amador,"When a team finally came, I thought it was S.H.I.E.L.D. at first, but..."
Coulson,Who were they?
Amador,"Don't know, even to this day, but they were organized. They took me to a clinic. I had multiple surgeries. Until one day, I could see out of both eyes again. I was so grateful... until I realized what they'd done."
Coulson,Somebody was watching.
Amador,"My every move. I had no idea until they sent the first message. Then the assignments started. Mostly, it was “steal this,” “follow him,” “break into there.” I just tried to ignore them. But when I did, I'd get this pain, like an electric migraine."
Coulson,The fail-safe.
Amador,"Polite way of putting it. Now, when I think about my years in the cage... I miss it. I wish I could go back, be alone, sleep in peace."
Coulsob,"I know you're tired, but I need your help."
Amador,"If you want information on the prox card, you're out of luck."
Coulson,You can't go on missions without intel.
Amador,"It comes in pieces, a name, an address."
Skye,"It would suck to live like this, wondering if someone's watching."
Ward,Testing backscatter.
Skye,Good to go.
Ward,"Remember, I can't look at you, much less help you."
Skye,Got it. Don't count on you for help.
Skye,I'll be watching.
Coulson,"Come on, Akela. You've never spoken to or met anyone in person?"
Amador,No. Only contacts are the messages I receive from the Englishman.
Coulson,The Englishman... your handler? How do you know he's English?
Amador,"The way he refers to certain things. He uses “lift” instead of “elevator,” “boot” instead of “trunk.”"
Coulson,Think about the messages. What else do you know about him?
Amador,"He's late 30s, early 40s. Uses dated references. “Disk drive” instead of “flash drive,” “Burma” instead of “Myanmar.”"
Coulson,How's his typing?
Amador,Clumsy. Makes a lot of mistakes.
Coulson,"Thick fingers, maybe heavyset."
Amador,I forgot how good you are.
Simmons,"Sir, we're ready down here."
Skye,"Fitz and Simmons are prepped for surgery. It should be any minute now. Hey! Remember, you have man hands, so don't look when you scan the card."
Ward,I know.
Coulson,"Ward's on-site, so we don't have much time."
Fitz,To remove her eyeball.
Simmons,"Yeah, ocular surgery is not really my field of expertise."
Coulson,"We've got no other choice. There's a kill switch inside Akela. Could be a poison, could be an explosive. Either way, if Ward's caught, they'll kill her instantly."
Fitz,"Where are you going, sir?"
Coulson,To find out whose finger's on the trigger.
Ward,Approaching Delta 3.
Skye,Careful! Mirror.
Ward,Don't need your help.
May,Handler's definitely local.
Coulson,Any idea where he's transmitting from?
May,"Somewhere here. Every time he sends a message, we get closer."
Coulson,Keep me updated on comm 3. I'm headed out now.
May,I'll track him down if you want to stay here and oversee the op.
Coulson,Thank you. This one's mine. And about earlier...
May,Go. Find the guy.
Simmons,"I may need your feedback during the operation, which means I have to inject a local anesthetic into your eye rather than putting you under."
Amador,Whatever's necessary.
Simmons,"Right. Let's begin, then."
Amador,Let me.
Skye,"What do they mean, “target?”"
Ward,"It's never good, especially for the target. Let's hope it's a knockout and not a kill."
Skye,You should get out of there.
Ward,"I've come this far. I'll finish, whatever it takes. Help."
Skye,"I'm sorry. Did you say “help?” Because a minute ago, you said you didn't want or need my help."
Ward,That was before they asked me to go all Mata Hari on this guy. I'm just gonna knock him out.
Skye,"Ward, wait. We may need them to get through the next door. Remember, it said seduce, not kill."
Ward,I don't think I'm his type.
Skye,"Let me see. Cheap haircut. 5:00 shadow. Nope. Odds are you guys play for the same team. You're gonna have to bromance him. Talk sports, Vodka, the Victorianov secret catalog. Be friendly, Agent Ward. Can you be friendly?  Please don't die."
Ward,Guess not.
Skye,What now? Are you supposed to grab one of these guys?
May,"They just sent another message. Coulson, he's close, only a few blocks from you. He's somewhere in Victory Square. One more message should lock in his precise location."
Ward,Figured out what I needed the guard for. His password.
Skye,Maybe I can talk you through a hack. Just give me a minute.
Ward,"No more minutes. Meet me on the south side of the building, A.S.A.P."
Skye,Gotcha. Which way is South?
Fitz,Please tell me it's out already.
Simmons,It's... mostly out.
Amador,What's wrong?
Simmons,"Nothing. But Dr. Fitz needs to step in now. This is his area of expertise, not mine. Fitz!"
Fitz,"All right, then. Most likely, both the power source and kill switch are located within the eye itself. So, how to disconnect without triggering the kill switch? Oh. I know what to do. Um... I just need to clarify one thing."
Fitz,Ward.
Ward,What?
Fitz,You sound winded. Is this a bad time?
Ward,Little bit.
Fitz,"Well, not so good for me, either, considering I'm holding a still-attached prosthetic eye that could explode at any second."
Ward,Are the wires exposed or shielded? Cut it now. Cut the wires now!
Amador,What's happening?
Fitz,"Oh, no problem. Ward explained the sitch."
Ward,Coming your way.
Skye,I don't know what that means.
Ward,Let's go.
Coulson,He probably left as soon as he threw the kill switch.
May,"He's there, 20 meters from you."
Coulson,I think I've got him.
Coulson,"Excuse me, sir."
Man,"I'm sorry, but I'm very late."
Coulson,I'm with S.H.I.E.L.D.
Man,"Oh, god."
Coulson,He was a former M.I.6 officer who fell off the grid a few years ago.
Amador,My handler was as trapped as I was.
Coulson,"Which means the real threat's still out there. Big S.H.I.E.L.D.'s still trying to decipher what was written on that chalkboard. Nobody's ever seen anything like it. Couple of people think it might be alien, possibly an equation. Must be important if it's worth $30 million. We'll figure it out. You'll get a fair trial. I plan on testifying. I know people. You deserve a second chance."
Amador,You already gave me one. Doesn't matter how it plays out from here. I'm free. Thank you.
Coulson,Good luck.
Amador,What happened to Agent Coulson? He's different.
May,"Well, he's loosened up a bit. He nearly died before the battle of New York."
Amador,But what did they do to him?
May,I'm sorry?
Amador,Never mind.
Coulson,Are you still needing your you time?
Skye,There's always room for A.C. Slide on in.
Coulson,What's wrong with... “Agent Coulson” or just “Coulson?”
Skye,"Nothing, I guess. A.C.'s just way cooler. ‘Cause you are. Cool. Not many people would have made that call to give Amador a second chance."
Coulson,I got one. Seems only fair I extend the same opportunity to others. I see why you like it in here.
Skye,Yeah. It's kind of like my van. Without all the bums trying to break in. I don't miss that. It's more peaceful here. It's also cool knowing that someone has my back... no matter what.
Coulson,Peaceful's good.
Ward,I call. And raise 100.
Fitz,Hmm. You know how I know I'm gonna beat you?
Ward,By losing?
Fitz,"You have a tell, a psychological tic that lets me know you're bluffing. If I watch you carefully... If I watch you carefully..."
Skye,"Oh, sorry. Hang on. You know if I do this, that not only will I see Ward's cards, but I'll see you without any clothes on?"
Fitz,I fold. You win.
Skye,Hmm.
