character,line
Daisy,Hm. Looks like you made a wrong turn along the way.
Ruby,No. I'm just engineered differently. I don't want to be you. I want to beat you.
Daisy,You can certainly try.
Deke,I don't think she's getting up from that.
Daisy,What are you still doing here?
Deke,"I thought she had you for a sec, but..."
Daisy,Deke! We got to get out of here. Let's go.
Hale,I need an extraction team at this location.
Coulson,Get this plane in the air. We got you.
Daisy,I can't stop the bleeding. Grab the hemostatic granules. It's okay.
Coulson,"Oh, come on."
Daisy,Scissors.
Coulson,Hope this thing has instructions.
Daisy,Yeah.
Coulson,"Okay, hold him still."
Deke,That's not a good sign.
Daisy,It's working.
Coulson,This is only a temporary fix. He's gonna need actual medical attention.
Daisy,Call ahead to Simmons. Give her a heads-up.
May,No one's answering. Can you hold on until we make it to the Lighthouse?
Daisy,Just get us there as fast as you can.
Mack,It's about damn time. The code is 6-2-8-8-2.
Piper,What the hell? Is Fitz evil again?
Mack,Yo-Yo and Simmons broke him out.
Piper,What? W-why? Where did they go?
Simmons,Looks like there may be a way in up here.
Elena,Radiation poisoning would be a horrible way to find out we can still die. Should we turn back?
Simmons,"No need. Primula vulgaris. Primrose. I used to pick these as a girl. I mean, it's a hardy species, but even it couldn't survive in irradiated soil."
Fitz,You'll find more radiation in a dentist's office.
Simmons,Talbot probably just posted these signs to keep out interlopers.
Elena,They won't scare off HYDRA.
Elena,Let me.
Fitz,"Well, looks like getting your arms chopped off isn't all bad. The... Well... Yeah... It's... Obviously, it's bad. It's really bad getting your arms chopped off, but maybe there is a silver lining..."
Simmons,"Well, as much as I'm enjoying this day in the country, we have a job to do."
Fitz,"After you, better half."
Daisy,"Here, take these. We're landing soon. That was reckless back there, Deke."
Deke,You this kind to everybody who takes a bullet for you?
Daisy,"You were the reason we had to retreat. Well, I'm sorry."
Deke,"Next time, I'll try to keep all my blood inside of my body."
Daisy,I had Hale's daughter down for the count. We could've captured her.
Deke,"Yeah, she was down, and I was trying to secure her weapon, like any other agent would have."
Daisy,You're not an agent.
Deke,"Oh, really? Well, then maybe you should stop ordering me around like one, then. Because this top-dog thing doesn't suit you."
Daisy,What does it matter if you don't listen? I can't fight and protect your dumb ass at the same time.
Deke,You are the worst. I-I was trying to give you backup...
Daisy,I didn't need your backup!
Deke,... even though you threatened to kill me a couple of dozen times.
Daisy,Here. Have some water.
Daisy,Deke. We need help over here! Now!
May,"Mack, where have you been? Get Simmons. We need her."
Mack,She's not here. She and Yo-Yo locked me in Fitz's cell and ran off to who knows where.
Coulson,Fitz's cell? Must be the long story you mentioned.
Daisy,Yeah. I left you in charge. What the hell happened?
Mack,They think they can't be killed. You try arguing with someone who's totally irrational.
Coulson,We'll decide who's rational later. What are we gonna do for Deke?
Daisy,"He's coughing up blood. If Simmons is AWOL, we have to get him to a hospital."
May,"We don't have time for that. Piper, you were in training to be a field medic for the strike team. What are we looking at?"
Piper,"Uh, he's in shock. If he doesn't get a blood transfusion soon..."
Daisy,No choice. Treat him here.
Piper,I have zero field experience. There's no way. I'm not a surgeon.
Mack,"Just talk me through it. I'm not afraid of blood, and I got a steady hand."
Hale,You should put some ice on that.
Ruby,That's not necessary.
Hale,I need you at your best.
Ruby,"When am I not? You know, I could've beaten Daisy Johnson today if you hadn't forced her to run."
Hale,"Too much of a risk. She's got an unfair advantage. Once we complete our objective, you'll be able to beat her without breaking a sweat."
Ruby,"So move up the timetable, then."
Hale,"No, not until Creel tells us more about the Gravitonium. Now get in."
Ruby,Are you serious?
Hale,"You went against my orders, nearly murdered Creel. We need him for this."
Ruby,For what? He's dangerous. He's completely out of your control.
Hale,"Yes, as are you. That's why I'm putting you both back in your cage. Do I need to force you?"
Fitz,"Power's being diverted to a space on the second floor, but according to this plan, there's nothing there."
Simmons,Bad guys rarely mark their evil lairs on blueprints. We'll find a way to locate it once we get inside.
Fitz,We may have to improvise that bit.
Elena,We're improving all the bits. Any idea what the weapon in there is?
Simmons,We'll blow it up regardless.
Fitz,Hold on. I'm reading an encrypted radio signal.
Simmons,Coming from where?
Fitz,Coming here. Move.
Ivanov,Inside.
Simmons,Anton Ivanov is providing security. Means we're in the right place.
Fitz,And that we've lost our advantage.
Elena,"A man who can't die, huh? Maravilloso."
Mack,Almost cleaned out. Okay. Where do we go from here?
Piper,"I think he has a hemothorax, blood in his chest cavity. We need to stop the bleeding and drain it."
Mack,Okay.
Piper,You'll need to cut into the wound so we can see what we're doing.
Mack,What about anesthesia?
Piper,"Well, he's already unconscious, and I haven't read that chapter yet, so we'll just figure it out as we go."
Talbot,"So, this kid's from the future?"
Coulson,"Yeah. And in that future, Earth is gone, and the last of humanity is enslaved by alien overlords."
Talbot,Alien over... I should've stayed in my cell. You're telling me that we got our asses handed to us by little green men.
Coulson,They were big and blue. But they didn't crack the world apart. They said it was Daisy.
Talbot,And you're still sending her on missions?
Coulson,"I need her leading missions. I got an old injury acting up. Not sure what my timetable is, exactly."
Talbot,"Oh, for the love of flapjacks. Do you ever have any good news?"
Coulson,There's a young Inhuman who's seen a better future. We're working toward that.
May,Anything else we can do for him?
Coulson,We're here if they need a hand.
May,Can I talk to you for a second?
Coulson,We need to talk about Fitz-Simmons and Yo-Yo. If they really believe they can't be killed...
May,That's not the conversation we're having right now.
Coulson,"Oh. Then, what conversation are we having right now?"
May,"Well, the one where you explain all the stupid decisions you've been making recently."
Coulson,That's rather specific.
May,Giving yourself up to Hale was a mistake.
Coulson,She was about to blow up the Zephyr. What did you want me to do?
May,"I don't know. Stall her long enough for me to get to the cockpit. You hold on while I throw the plane into a vertical dive, maybe. Knock out Creel..."
Coulson,You gonna get to a point?
May,"My point is, you didn't even try. You just rolled over without a fight."
Coulson,"I did what I thought was best, and it got results. We rescued Talbot and learned about Hale's agenda."
May,"Yeah, and nearly lost Deke in the process."
Coulson,He should've listened to Daisy.
May,"Well, maybe Daisy shouldn't have been put in that position in the first place."
Coulson,You don't think she should lead?
May,Unh-unh. I didn't say that. But she does need time. She's questioning herself.
Coulson,I question myself every day...
May,"Let me speak. All Daisy could think about was getting you back. She's not ready for your job, Phil."
Coulson,She has to be. My time is running out.
May,"Because you're being irresponsible. You said you weren't in a hurry to die, but you're not acting like it."
Coulson,So this isn't so much about my stupidity as it is about me dying.
May,Seems like one thing led to the other.
Coulson,"You realize this isn't easy for me, but I've accepted it."
May,Which is the problem.
Coulson,"Maybe I'm reckless. But if this is the end, better to go out doing something that matters."
May,No. You don't get to make that decision alone. That decision is made with the people who love you.
Coulson,May...
May,And that's me. I love you. I thought that would shut you up.
Ruby,You're not supposed to be here.
Von Strucker,I wanted you to know before her. It's all here. Are you ready?
Ruby,She won't let me.
Von Strucker,Why?
Ruby,"More tests. Creel betrayed us, but she'll still listen to every word that he says."
Von Strucker,You said this was ours. You don't have to follow her orders anymore.
Ruby,She locked me in here. I don't have a choice.
Von Strucker,Of course you do. You could tear her apart if you wanted to. So why don't you?
Ruby,I don't know.
Fitz,The mechs are still sending signals back and forth. We should keep following it.
Simmons,And then sneak past them?
Fitz,"Yeah, call that plan A."
Elena,Plan A seems ambitious.
Fitz,"Well, that's why we have a plan B."
Ivanov,"Yes, General, we have found the chamber. We are looking it over as we speak."
Hale,We'll join you as soon as Strucker finishes the plans. Keep it secure until then.
Ivanov,That will not be a problem so long as you keep your word.
Hale,You'll have your chance with the chamber.
Ivanov,Another step toward becoming the superior man. I hope it is as powerful as you promised.
Hale,As do I. What was that?
Ivanov,Nothing I can't handle.
Elena,What were those mechs guarding?
Simmons,This isn't connected to a water main.
Elena,Just destroy all of it.
Fitz,Should've brought more explosives. Won't be long until they realize we've slipped through their defenses.
Simmons,"We can cut out its heart once we work out what this thing does, and to whom."
Lee,"Mr. Ivanov, you think he could be trusted?"
Hale,"At the moment, his interests align with mine. He wants to be first into the chamber. I want to see what it does to human flesh."
Lee,Would you like me to accompany you?
Hale,"No, I want you to stay focused on our contingency plan. You know the message that needs to be sent."
Lee,"Of course, General."
Hale,Ruby?
Ruby,You didn't think I'd still be here.
Hale,I assumed Strucker opened the door. I'm surprised you're not with him right now.
Ruby,Where would we go? It doesn't matter if there's a lock on that door or not. I'd never run from you.
Hale,I've kept you safe.
Ruby,You've kept me obedient. And I've let you control me. And I have no idea why.
Hale,"Ruby, I have great plans for you."
Ruby,"Like Whitehall had great plans for you? You have always said that you wanted a choice, but you've never given me one."
Hale,"I-I know that I've demanded a lot from you recently, but I..."
Ruby,"No, Mom, you've demanded the impossible, and I have tried to be everything that you wanted me to be. I tried to eliminate weakness."
Hale,"I know, I know."
Ruby,"I tried to be you! I've passed every test, and I've learned every lesson and I'm not enough!"
Hale,I never said that.
Ruby,"I'm a disappointment. You said that, Mom. And after everything that you've done to me, I've kept trying, because all I've ever wanted to do is please you."
Hale,Ruby...
Ruby,"You're my one weakness, Mom."
Hale,Ruby...
Ruby,And I'm yours.
Hale,"Ruby, stop."
Ruby,I'll make you proud.
Von Strucker,"Get that ready for transport, now. How'd it go?"
Ruby,We're free and clear.
Talbot,Daisy.
Daisy,"Hey, hey! Whoa, General. It's okay. It's okay."
Talbot,Sorry. You startled me. It's bad enough I look like a bottle brush.
Daisy,"Yeah, well, you probably can't look at me without remembering what happened."
Talbot,Not always in the driver seat. I know you didn't try and kill me. I know that was a skin-job.
Daisy,"Still, I'm... I'm really sorry."
Talbot,"I should apologize to you. You came on a rescue mission to try and save me. It went south. No, it's too high of a risk. You should never have brought me here."
Daisy,"It's... it's okay, General. Um I brought you a change of clothes. Is there anything else you need?"
Talbot,"Thank you. I'd like to talk to my wife. You know, just to tell her I'm safe."
Daisy,I'm sorry. Hale is still looking for us. We... We can't have any contact with the outside world. We have to stay dark.
Talbot,"I said cat... cat! I scared George, and I need to talk to my son. I need him to know I haven't forgotten him."
Daisy,I'm sure he knows how much you love him.
Talbot,"I abandoned him, Agent Johnson! You don't get a second chance to fix a screw-up like that."
Daisy,Maybe I can get word to them through a secure channel.
Talbot,"That's all I'm asking for. But that's not why you're here, is it."
Daisy,We're trying to figure out our next move. I need you to tell me what you can about the site Hale kept you in and I need you to tell me everything you told her about us.
Talbot,This could take a while.
Simmons,"Well, that didn't take long."
Fitz,She won't work without this component.
Elena,"And the machine does what, exactly?"
Simmons,"An Adaptive Particle Processor. Scans an element at the atomic level, and then this component converts it to be merged with the recipient's DNA."
Fitz,"We think it's the same technology that gave Carl Creel his powers, only his abilities are temporary and require physical touch."
Simmons,"Yeah, but the machine's been upgraded, so if Hale were to use Gravitonium..."
Elena,"Yeah, yeah, I get it. No gizmo, no apocalypse."
Simmons,But there's always a chance that we've tried this before.
Fitz,"More than a chance. Previous selves probably came here, made all the same decisions, still failed to change the timeline."
Simmons,"You spoke to your older self in the future. Did she give you any clues, any specific ways to stop this all from happening again?"
Elena,"We didn't have much time. I haven't told anyone this, not even Mack. I didn't want to put this on the team."
Fitz,What?
Elena,We have to let Coulson die.
Simmons,What? That... That doesn't make sense.
Elena,"The other me, she said trying to save him is what led to the end."
Fitz,But how...
Simmons,Time to improvise an exit strategy.
Elena,"You guys open one of the doors, whoosh, whoosh, I take their guns, we shoot the robots, we go home."
Fitz,Sounds brilliant to me.
Elena,Mack is going to be sad to miss this.
Simmons,"Yo-Yo. Yo-Yo, what's going on?"
Elena,Aah!
Piper,Is that furrowed brow about our patient or about Yo-Yo?
Mack,"One minute, I'm terrified for her, and the next minute, I'm furious with her. Elena's always been stubborn, but ever since her arms..."
Piper,"Yeah, well, if I hadn't let Hale..."
Mack,"No, don't do that. You made a mistake."
Piper,"Yeah, a big mistake. Like, how do you even begin to make up for something like that?"
Mack,"Well, you fix something else. That's why I like engines, putting the pieces together..."
Piper,"No, no, no, no, no, no."
Mack,"Piper, what do we do?"
Piper,"Uh, we have to find the source of the bleeding."
Mack,"All right, the bullet's in there. Must've nicked an artery. All right, step two."
Piper,You have to clamp the artery before his blood pressure drops any more.
Mack,"Did not think I'd be doing this today. Damn it, stay still."
Piper,We're trying to help you.
Piper,He's stabilised.
Mack,That's step two?
Piper,"Yeah. Well, we're gonna have to wait to high-five. Step three is, you sew his artery shut so he doesn't bleed out and die."
Fitz,We need a new plan.
Simmons,What happened out there?
Elena,"Aah! I don't know. I was using my speed, and it felt like my arms were being ripped off."
Fitz,The mech arms aren't built to go that fast.
Simmons,The interface is transmitting every electrical signal simultaneously. It's overloading your nervous system.
Elena,I don't need an explanation! I need a solution!
Fitz,"I can't recalibrate them, not here, not before that door gives in."
Simmons,"Take cover there. Fitz and I will draw them away from the exits, keep them occupied. You find a way out, make it to the Quinjet, call for backup."
Elena,I can fight. I think one of you should...
Fitz,No. We have a rule.
Simmons,We never leave each other's side anymore.
Fitz,I'm sorry you never got the honeymoon you dreamed of.
Simmons,Nonsense. I'm protecting England from evil robots with the man I love.
Simmons,"Ah, it's jammed!"
Fitz,"Go back, go back! Running low."
Simmons,I don't know what we were thinking.
Ivanov,There you are.
Simmons,Oh! Please tell me you still believe time can't be changed.
Fitz,You want to debate that now? Isn't... Isn't that why we're here?
Simmons,"No, Fitz, just tell me it's against the law of physics. I need that right now."
Fitz,The perception of time is an illusion.
Simmons,Last mag.
Fitz,"According to Hermann Minkowski, space-time..."
Simmons,"No, you know, I was wrong. It's not helping."
Ivanov,I heard what happened to you. Now you are also part machine.
Elena,Not the part that matters.
Ivanov,"I no longer feel pain. Unlike you. I have died dozens of times. But you, no second chances."
Elena,Part machine.
Elena,Who's superior now? He was controlling them.
Mack,Welcome back.
Piper,"You are on a lot of drugs. But, hey, good news, you didn't die."
Deke,Thank you. You guys saved me.
Mack,"Well, we're just glad you pulled through."
Deke,Is Daisy here? She's so pretty.
Mack,What now?
Deke,"I want to put my mouth on her mouth and move it around a lot. But I don't want to do that unless she wants to, too, ‘cause that's what makes it nice. But I don't think she wants that, ‘cause she does not like me one bit."
Piper,"I mean, she's... she's not my type, but I... I get it."
Mack,"Okay, Spaceman, maybe we should..."
Deke,Ma-a-a-a-a-ck! Dude! You are so cool. Do we know any handshakes?
Mack,"I-I appreciate that, but..."
Deke,Should I shave my head?
Piper,"Yeah, no, I see no flaws in that plan."
Deke,"Maybe then Daisy would like me, because she... she protected me. She's very smart."
Mack,Would it hurt him if I turn this up?
Piper,"Yeah, I don't think so."
Mack,Good.
Deke,I also... Ooh. My brain is falling.
Daisy,"Hey, something weird just happened."
Mack,I-I wouldn't. No.
Daisy,Remember the signal transceivers from the mechs?
Mack,Yeah.
Daisy,We got a ping. We're tracing it.
Fitz,They're not damaged. They just went offline.
Simmons,Perhaps something Yo-Yo did?
Fitz,"Yeah. Whatever it is, we're safe for now."
Simmons,Still can't believe we survived.
Fitz,Me neither.
Simmons,But you were so certain we'd be fine. “Time is fixed” and all that.
Fitz,I started having my doubts. Maybe your hopeful nature's rubbing off on me.
Ruby,"Aww, how cute. Well, looks like you two have made quite the mess."
Von Strucker,It's not the first time. They were there when S.H.I.E.L.D. tortured me. No. They destroyed a component for the infuser. It's useless. We can't transfer the Gravitonium until it's repaired.
Ruby,Fix it. Or bleed out.
Simmons,"Fitz, we can't let it happen again."
Fitz,We don't have a choice. We never did.
Daisy,Hey.
Talbot,Hey.
Daisy,I thought you'd like to know that we got a lead on Hale. You really helped.
Talbot,I wouldn't go that far.
Daisy,"I also thought about what you said about your son. And, um, if... if I would've known that my dad cared growing up, it would've made a big difference. So, it took some doing, uh, but this phone was set to bounce through a dozen foreign relays. We only have one shot, and even then, just a few minutes. But you can call them without Hale tracing us."
Talbot,Thank you.
Carla,Hello?
Talbot,"Hi, honey. It's Glenn."
Carla,I was so worried.
Talbot,I know. I'm... I'm so sorry.
Carla,"Once the Air Force took you, I-I got a few progress reports, but then you never called. I thought I'd never see you again."
Talbot,"Honey, I'm sorry. I only have a few minutes. I-I just want you to tell George that his dad's okay and his father loves him very much. And I'm getting better. I'm getting stronger, and I'm... I'm not yelling as much."
Carla,Glenn.
Talbot,Yeah?
Carla,"The doctors said you should take a deep breath. Calm your mind. You know what is best. What is best is you comply. Remember, your compliance will be rewarded. Glenn, are you ready to comply?"
Talbot,I'm happy to.
