character,line
Coulson,"He'll be trying to find you. Whether or not we're there to save you when he does, that's your call, depending on how useful you make yourself. You can start by telling us how to find Skye's father."
Simmons,"I don't mean to sound ungrateful, because I am truly grateful, but who are you?"
Morse,Bobbi Morse. Coulson sent me in to infiltrate HYDRA and keep an eye on you.
Simmons,"Well, you did a spot-on job, really. You were quite intimidating."
Morse,Sorry about that. I had to assess other security issues that were in play.
Simmons,"Yeah, like every HYDRA agent receiving an e-mail blowing my cover?"
Morse,"Yeah, that was a curve ball."
Simmons,I'm afraid there's no way I'm walking out that front door.
Morse,"Okay, don't worry. All we have to do is get to the roof. There's already an extraction team there waiting. Okay, just wait here. It's all part of the plan. All right?"
Morse,We've been compromised. I need you to abandon your post and follow protocol 6-8-5.
Man,It's her.
Morse,I told you there was a plan.
Simmons,"I know. I'm sorry, but..."
Morse,"Okay, go get to the roof. Go."
Simmons,Where are they? We're trapped.
Morse,"Southwest corner! Repeat, Southwest corner! Get down!"
Morse,Run!
Simmons,There's no one there!
Triplett,"Welcome back, Agent Simmons."
Simmons,"Trip, it's so good to see you. You certainly know how to make a first impression, Agent Morse."
Morse,"Please, it's just Bobbi."
Simmons,"Forgive me for asking, but if you were able to infiltrate HYDRA, why even bother having me go in?"
Morse,"My cover gave me access to HYDRA security, but none of its high-level projects."
Simmons,Then I'm afraid I came up empty-handed.
Morse,Not entirely.
Simmons,My hard drive.
Morse,I took it after our conversation in the bathroom. Seemed like it might provide some useful intel.
Simmons,Oh. I like you.
Triplett,"Cargo's on board, and we've cleared HYDRA airspace."
Man,"Copy that, SHIELD-218."
Triplett,"Hey, you."
Morse,Hey.
Man,Course is set. Proceed back to base.
Hunter,"You ask me, Coulson let you off easy."
Raina,I didn't ask.
Hunter,"Good luck out there, love."
May,The address Raina gave us is only a few blocks away.
Coulson,And I thought she chose this place for the ambiance.
May,Remember what Lumley said about Skye?
Coulson,"“Wherever she goes, death follows?” Yeah, that was a memorable quote."
May,"Look, we know Skye's father has been searching for her all this time. What if he's what Lumley is so afraid of?"
Hunter,"Probably a trap, isn't it?"
Coulson,"Could be. I'll need you running surveillance. May, check the scanners. Make sure local P.D. aren't patrolling the area. And, Skye... Where's Skye?"
Skye,"Hello? Anyone here? You wanted to meet. Well, here I am. Where did you go?"
Coulson,So he was here.
Skye,Yeah. I just wanted a glimpse.
Coulson,"You're having one hell of a day, huh? We'll find him. It's okay. It's okay."
Hunter,"So, is this a group-hug-type situation?"
Coulson,You find anything?
Hunter,The place has been cleared out... Must have left in a hurry. Agent May's checking the back room.
Skye,Have you been drinking?
Hunter,I was working. Had to maintain my cover.
Skye,Your cover as what... Ron Burgundy?
Hunter,I can see why she frustrates you.
Coulson,"Agent May, any sign of him?"
May,No. But there's something you need to see.
May,"Looks like a small blade, probably a scalpel. And this is just pure strength. Whoever did this..."
Skye,We all know who did this.
Skye,Look at what he did. I can't believe it.
Cal,"No, no, no...."
Skye,He's a...
Cal,Monster.
Triplett,"This is SHIELD-218, asking permission to land."
Man,"You're cleared for landing, SHIELD-218."
Coulson,"Welcome home, Agent Simmons."
Simmons,Director Coulson.
Coulson,I'm glad to have you back.
Simmons,"I'm just glad to be alive. If it hadn't have been for Agent Morse, I..."
Morse,Bobbi.
Simmons,"Bobbi, right. If it hadn't have been for Bobbi, I would never have made it out. Probably be brainwashed, happy to comply to who knows what. She's amazing."
Coulson,"That's why I've asked her to join the team. Go ahead. Agents Triplett, Morse."
Simmons,"Hi, Fitz."
Fitz,Simmons... Is that really you?
Simmons,Of course it is. Who else would it be? How've you been?
Morse,Thank you.
Mack,"Hey. Long time, no see, Barbara."
Morse,Don't start with that again. Hey. Aww.
Mack,What you been up to?
Morse,"Oh, you know, working undercover at HYDRA, acting all uptight and evil."
Mack,Mm-hmm.
Morse,You know what I could really go for right now?
Mack,Three-olive martini.
Mack,Yeah.
Hunter,Bobbi?
Morse,"Hey, Hunter. Nice suit."
Hunter,“Nice suit?” Really? That's what you're leading with? What did you do to your hair?
Morse,Ever heard of undercover?
Hunter,I prefer you blonde.
Morse,"Well, I didn't do it for you. Two seconds in... there's already a tone."
Hunter,Th-this isn't a tone. This is my speaking voice when I'm upset with an unreasonable person.
Triplett,What's the deal there?
May,Hunter ever tell you stories about his she-devil ex-wife?
Triplett,All the time... Damn.
Hunter,Anyone mind telling me what the bloody hell she's doing here?
Coulson,Bobbi's one of our best agents.
Hunter,"Oh, that's rich! Then mind telling me what I'm doing here?"
Morse,It's easy... I vouched for you.
Hunter,Why the hell would you do that?!
Coulson,Play nice.
Skye,It's good to have Simmons back.
Coulson,Which is why you should be down there.
Skye,I know you're gonna go after him.
Coulson,Skye...
Skye,"No, it's okay. I get it. He's a bad guy. And right now he has the Obelisk, which is a bad thing. You know, I've spent all my life wondering who he was and why he left. But after today, I-I just don't care anymore. All I care about is that we stop him, and I just wanted to let you know that whatever it takes to do that, I'm in."
Coulson,That's good to know.
Skye,"If we're gonna do this, you have to be completely honest with me from now on... no more secrets, no more compartmentalization, and definitely no more hidden cameras. Whatever's going on, you bring me in... no exceptions."
Coulson,Okay.
Skye,Okay.
Coulson,We should probably get started.
Skye,"So, this is what you've been doing up here."
Coulson,"Well, it's what I did yesterday."
Skye,You're kidding.
Coulson,"I don't know how else to explain it, but it needs to be carved."
Skye,"Does... does it just appear in your mind, like some sort of vision?"
Coulson,"No. It just... kind of happens, which is really frustrating because no matter how much I carve, it still means nothing to me. I don't even have a theory."
Skye,I do. It's a map.
Bakshi,The lab should be dismantled within the hour.
Whitehall,And the rest of the facility?
Bakshi,Not long after.
Cal,I couldn't help but notice all the moving boxes. I'm sorry for the interruption. This will only take a second.
Bakshi,Remove him!
Cal,"Please, lower your voice. Let's all... Let's all try and keep our heads about us. Let's all try and stay calm. Mm. Sorry. Let's all try and keep our heads about us. I hear you've been looking for this."
Whitehall,The Obelisk.
Cal,"In its native language, it's called the Diviner, one of many little details I know about this thing."
Whitehall,Can you tell me how to use it?
Cal,"Better yet, I'll teach you how to survive it."
Whitehall,And why would you do that?
Cal,"We share a common enemy... a guy named Phil Coulson. I thought maybe together, you and I could kill him... along with, you know, everyone else."
