character,line
Coulson,These men can't help you. Let's talk somewhere calmer. What is it you're looking for?
Belyakov,Pain.
Coulson,Easy.
O'Brien,Drop your weapons now.
Coulson,Easy!
Man,Step back!
O'Brien,Drop the damn gun.
Coulson,Easy. Let her go.
O'Brien,Just put the girl down. I'll come with you.
Coulson,Let my men go. We can all walk away from this.
Man,Stand back! Do not follow us!
Skye,"So, what happens next?"
Jiaying,"Eat like crazy, then rest up. This afternoon will be much harder."
Skye,Than the avalanche?
Jiaying,Now I need to take care of something else. I'm very proud of your work today.
Lincoln,Wow. Training go that well or that badly?
Skye,I caused an avalanche.
Lincoln,Is that a good thing?
Skye,"Yeah, it's good."
Lincoln,"You know, it's really impressive for Jiaying to take anyone under her wing."
Skye,Yeah?
Lincoln,Yeah.
Skye,I like her. I just... I can't... what's her role here?
Lincoln,"Her role is in charge. So really, she must like you."
Skye,What kind of contraband you got there?
Lincoln,I knew you'd be training.
Skye,"Hey, Lincoln?"
Lincoln,Yeah?
Skye,"If she's in charge, how often does she train people?"
Lincoln,"Since I've been here, let me see... never."
Morse,"Saw the look on your face when we mentioned Mike Peterson. Tell me if I'm wrong, but... Coulson didn't just keep the specifics of Theta Protocol from you. I get the feeling that until we said it, you'd never heard it before. That gut punch that you felt today... that's how we felt for months. I swore to build S.H.I.E.L.D. back up the right way, and I don't think Coulson's a bad guy. But a secret as big as Theta Protocol? I can't ignore that. Whatever he's doing, it needs to be out in the light of day."
May,"You're worried that I don't understand your choice. Well, sometimes that's the price of doing the right thing. No one will understand, and it hurts like hell."
Hart,"The warehouse connects directly to the market. Once they holed up inside, my men cut off both exits, the alley and the market entrance."
Coulson,It's a rat's nest in there.
May,"Coulson, we I.D.'d Belyakov's friends, local militia street gang, basically. That's there stronghold."
Coulson,"Okay, I'm gonna call Agent O'Brien, see if they'll negotiate. O'Brien, is that you? You okay?"
O'Brien,Leave us alone.
Coulson,Can you talk? Are they making demands? Put me on with Belyakov.
O'Brien,Just leave us alone.
Coulson,“Leave us alone?”
May,"Is he trying to warn us away, or..."
Hart,We tried it the nice way. It's time for my team to do its job. Let's move out!
Agent,Yes sir.
May,I should go in.
Coulson,Let them do their thing. Now we find out what kind of monster we're dealing with.
Gordon,Easy. This will help.
Raina,"Unless you're removing them, you're not helping at all."
Gordon,"Once your gifts have revealed themselves, we will train you how to use them."
Raina,I don't want to train. I want to leave. My only gift is to be the scary monster under the bed.
Gordon,You are not a monster.
Raina,"I can't even look in the mirror. My days are a pain. Every night, I'm assaulted by constant nightmares."
Lincoln,You'll get through this.
Gordon,"Stay out of it, spark plug. Don't get so wrapped up in your physical changes that you miss out on the gifts layered below."
Lincoln,It's a tough change.
Gordon,What do you know about changes?
Lincoln,Let her vent a little.
Gordon,"I've been through this. It's hard, but I promise our care is the best thing for you right now."
Raina,I'm tired of being caged. I want to feel fresh air.
Gordon,We'll discuss it later.
Lincoln,"He means well. You know, I might have something to help you sleep."
Raina,"Sleep is easy. It's the relentless nightmares. I'm always being hunted like an animal, tangled in thorns. Or I dream of Skye. Skye and her father at dinner, champagne, a bouquet of daisies. And she's so... happy. She got everything and I got thorns."
Lincoln,"I know this seems impossible, but, don't give up on us yet."
Hart,In position.
Coulson,Thermal's showing minimal activity.
Hart,"All agents, disengage. Disengage."
Coulson,"Hart, come in. Bravo, come in. All operators, check in."
May,What was that? Were they taken out? Did they take themselves out? What about the little girl?
Coulson,"I don't know, but I have to call it in. That building just swallowed 12 agents in a minute."
May,We're alone on this.
Jiaying,Okay. I play a note you hold it.
Skye,Okay.
Jiaying,"Your gift is quite destructive, but look at the music you can make. That was amazing. So what? We'll drink from wooden cups at dinner. What's wrong?"
Skye,"Nothing. That's just it. Everything is great here. It feels like home, which... never ends well."
Jiaying,Ends? We're not going anywhere.
Skye,You sure? ‘Cause mistrust of home is my other superpower.
Jiaying,Where is this coming from?
Skye,"Nothing. It's stupid. I broke a crystal decanter once at a foster family's house, and now the glass, and..."
Jiaying,They sent you back for that?
Skye,"Well, I tried some of the scotch, too. But, yes, something bad happens every time I feel settled somewhere. I'm 25, and I have never spent more than two years anywhere. The second I made friends at the orphanage? Gone. And God forbid I called a foster family “home.” It's “pack your bags.” I got the news on my birthday once, which is a complete farce, because I don't even know when I was born."
Jiaying,I'm so sorry.
Skye,"S.H.I.E.L.D. was the closest I ever came to having a family. I belonged there, saw what I could be. Even that ended with agents hunting me through the woods."
Jiaying,We're not gonna turn on you or abandon you. This is a safe place.
Skye,"See, you say that, but I know you're not being straight with me. Why do you care if I stay or go, and why are you trea..."
Jiaying,"July 2nd. You were born on July 2nd. It was, um, a hot night, and, for some reason, I decided to clean the house before I woke your father."
Skye,"Oh, my God. He said you didn't age."
Jiaying,"Cal, he, uh, he ran over to the neighbor's house to borrow their car but didn't speak any Chinese. So, um, it was a mess."
Skye,It's you. You're my...
Jiaying,"Deep down, I think you knew."
Skye,I was too afraid to hope.
Jiaying,"Are you okay? I wanted to run to you the second I saw you, wrap you in my arms."
Skye,Why didn't you?
Jiaying,Because you were forced into going through the mist. Joining our people had to be your choice. You deserved that.
Skye,"At St. Agnes, all the kids pray that their parents are out there, looking for them. You were."
Jiaying,"For years. After your father pieced me back together, we scoured the Earth. We were ruthless in hunting for you. One morning, I woke up, and I barely recognized myself. Your father was buried in the new, horrible man he had become. He couldn't admit that our baby was gone. I thought I had to accept it. I'm so sorry. My sweet angel. I thought if I couldn't find you, maybe I could help protect others, so I came here. I'll make up for all of it. I swear. But listen. Right now, this has to be our secret."
Skye,"What do you mean, secret? Why?"
Jiaying,"Our people have very strict rules, and they could perceive you as a threat."
May,Simmons.
Simmons,"Ah, May! Mm. Thank God you're back. Everybody keeps leaving. They weren't too harsh on that awful ship?"
May,"No, they were very fair. In fact, they gave me command of the base."
Simmons,What does that mean?
May,"It means that if our team makes contact, I answer the call. And it means we've got work to do. Were you aware that you've been working on deathlok technology?"
Simmons,"Oh, no, you're mistaken. That's the design for a hybrid capacitor."
May,"No. It's deathlok's supercharged battery pack, and it may not be the only thing he kept from us. Did Coulson ever talk to you about a project named Theta Protocol?"
Simmons,"May, I have no idea what that is. Is that why they took Coulson down? Then what can I do?"
May,We need to find out if they're telling the truth. I've been through a lot with Coulson. He doesn't go off the reservation without a good reason.
Coulson,"There are multiple hostages, our whole damn tactical team. We need emergency backup 10 minutes ago."
May,Tell them to send me in. I can fix the problem.
Coulson,"I strongly advise sending our specialist inside, Agent May. No. There are agents inside. There's no time to wait. Yes, sir. Yes, sir. Yay for red tape. They want us to wait."
May,For how long?
Coulson,The Bahrainis are pissed. I think they're about two inches from bombing the building and calling it a night.
May,"If they go in, it's gonna be an assault. People will die. I can do this. It's all about slipping in and pulling them out."
Coulson,S.H.I.E.L.D. is not authorized for any action. Go.
Coulson,"Oh, what are we saying this time? Nuclear? Bio? Eh, bio always works. My name is Phil Coulson. I represent the Strategic Homeland Intervention Enforcement Logistics Division, and you are about to enter a quarantine site. Colonel, you can't send your men in there! A biological weapon was set off. Nasty stuff, flesh-eating. Weapons sale gone bad with the Russians. Give my team time to assess."
Colonel,Did you say biological weapon?
Coulson,"Yes, I did."
Andrew,Hon? What's wrong?
May,"We're going off book here, hostage situation, our guys inside."
Andrew,You're going in alone? Babe.
May,"Drew, they have a little girl."
Andrew,"Okay. You've done this before. You always come home. Hey, she's gonna be scared. Take a knee. Get down to her level. It'll help. If not, then just grab her and run like hell."
May,Thanks.
Andrew,"Do good, Melinda, but come home. I love you."
May,"Love you, too."
May,"Coulson, you read? Damn."
May,"Agent Hart. Hart, it's Agent May. We need to go now."
Hart,It's dangerous out there.
May,Are you okay?
Hart,No. I need your pain.
May,"What the hell are you doing, sir? We have to go."
Hart,I need your pain.
O'Brien,I need your pain.
May,"Belyakov is controlling you. Hart, that woman is controlling you."
Hart,I want your pain.
May,I've got to take her out.
Simmons,"If we keep digging, I'm afraid of what we're going to find."
May,"Coulson's reported trips. Cross-referenced it with Bobbi's Intel. Most were covers. If he said London, he was meeting in Milan or Belgrade, Cairo, buying God knows what."
Simmons,"My findings aren't much better. Evidence of construction. I can't even count the shell companies. Coulson's burning through money. Bobbi wasn't lying, May. It's a whole other life. And, um..."
May,What is it?
Simmons,Coulson met with your ex-husband. They've been consulting for a while.
May,Okay. Put it on the map. What's Coulson even need with 100 bunk beds?
Mack,"We think he's building another base, for powered people. In my opinion, Coulson's determined to explore people with powers. He's been on the front lines of it his whole career. Avengers initiative, Tahiti. Everything he's done since restarting S.H.I.E.L.D. tells me he's continuing the work."
Simmons,He wouldn't why blow up the alien city?
Mack,"But why go there at all? We could debate all day. But if you're planning on training superpowered people, you're gonna need a lot of bunks and scientists and money. And you're definitely gonna find a very good psychologist."
May,"Simmons, I need you to get me into Fury's toolbox."
Simmons,Coulson could have good reason for keeping this quiet.
May,"Open the box. Best intentions aside, underestimating powers is playing with fire."
Raina,Am I free to go? Skye had a choice. Are you telling me I can't leave?
Gordon,No. I'm telling you...
Raina,I can never leave.
Gordon,"I can take you to beautiful places, pyramids by moonlight, an island untouched by man. But it is too dangerous in public right now."
Raina,You don't know that. I'm a survivor.
Gordon,"I know you are. And you're too good to pity yourself. I know isolation, pain. Think this face didn't take some getting used to?"
Raina,You can teleport. That's amazing.
Gordon,"But first, I was blind, lost in the world. These gifts are deeply layered for people like us. Now I can go anywhere find our people."
Raina,"Well, what was the good in finding me? If I have a use, I don't know it."
Gordon,"Yet. I will be your guide. Your beauty will be reflected in a wonderful gift. People like us have to live differently, but it doesn't mean it can't be an amazing world."
Raina,As long as I have you to show it to me.
Jiaying,Ethan. Hey. I hear you're headed away.
Ethan,"Uh, yeah. Taking some time to backpack. Gordon's dropping me off in Prague, so..."
Jiaying,"Well, have a good trip."
Ethan,Thanks.
Jiaying,There are good people here. He hasn't been through the mist yet.
Skye,You don't want to tell them because you're responsible for deciding what to do with me.
Jiaying,It's complicated. Come with me.
Jiaying,I'm responsible for everyone here. Favoritism undermines trust.
Skye,Don't you want to tell people?
Jiaying,I don't get that luxury. My rules must be enforced. People have died when the process for selection and training has been ignored.
Skye,But I already skipped that process.
Jiaying,"And I protected you from the swift response that usually brings. It's happened before. There was a woman once. She didn't trust my judgment, so she stole a batch of terrigen crystals and fled. Got caught up with some criminals in Bahrain. Her name was Eva, Russian, strong-willed like you."
Belyakov,I will feel your pain. I feel all their pain. And I grow stronger.
Skye,May. The Cavalry. I know this story. A-an agent went in and... killed her?
Jiaying,I wish it had been that simple.
May,"Stay back, honey. I'll get you out of here. It's gonna be all right."
Belyakov,I've had their pain. Now give me yours.
May,Come on. I've got plenty to share.
Jiaying,"With so much strength, Eva was bound to be noticed out in the world."
May,"Feel enough pain yet? Let everyone go, and this can end."
Belyakov,No. I want more.
May,She's dead. Snap out of it.
Katya,I like the pain.
Jiaying,"She didn't steal the crystals for herself. She stole them for her daughter, Katya. I saw a darkness in the girl. I didn't think she should go through the mist, but Eva wanted Katya to receive her birthright. She trusted her judgment over mine."
Katya,"You killed mother. And now there is so much pain. I like all their pain. I'm scared. I want to leave. Please, take my hand."
Jiaying,"Katya was too young. She went insane. With one touch, she leeched off emotions like a parasite."
May,No. Not them. Let them go. We can fix you. We can help. Just don't.
Katya,Take my hand. Give me your pain. I need a new mother. I'll take your pain.
May,Stop. Don't... just put your hand down and stop. Everything's gonna be all right.
Coulson,Just please...
Man,"Go, go."
Jiaying,"Katya had to be stopped, but not by S.H.I.E.L.D. She was my responsibility."
Skye,You made the rules and nw you're afraid they'll think you broke them for me.
Jiaying,Our people know too well what a woman will do for her daughter. So we keep our secret.
Skye,No one will ever know.
O'Brien,Did you see that room? How did she take out that many people? I must have been knocked out. I-I can't remember anything.
Hart,The cavalry went in after all.
Coulson,"Hey, every agent who walked out of that building is alive because of you."
May,The girl. I-I couldn't save her. I... She didn't understand. I tried.
Coulson,"It's all right. You have to let the girl go, Melinda. You did good. Let the girl go. Okay. Okay."
Andrew,We'll get through this.
Skye,Are you sure it's the right thing? If this is some weird lesson...
Jiaying,"It's not a lesson. This is persona, a debt I owe to your father. And if you trust me in this, I'll be eternally grateful."
Skye,He's a monster.
Jiaying,He was good once. Cal lost himself to a promise he made me out of love. Now he's made good.
Skye,That shouldn't mean all is forgiven.
Jiaying,"No. But he never gave up on you. He deserves something for that. Just one dinner, then you never have to see him again. I'll have him taken away from here."
Skye,You promise?
Cal,"Oh. I had wanted so badly to make everything perfect for tonight. And suddenly, it is. Uh, these are for you. I want to thank you, both of you, for giving me another shot. I know that my actions..."
Skye,"I learned who my mother was today, and she taught me things. I've never had that before. That was possible because of you."
Cal,That's all I really wanted for you.
Jiaying,"Cal, uh, Skye doesn't know when her birthday is."
Cal,"I do. July 2nd. It... it was a gorgeous summer night. Beautiful, big moon in the sky. 1988. Huh? Do you know, your mother, she actually cleaned before she told me. You see, there was only one car in the village, and we didn't own it. So I had to negotiate with the man. He didn't speak English, and my Chinese was terrible."
Skye,Wait. '88?
Cal,Mm-hmm.
Skye,"I'm 26? That's so messed up. Uh, sorry. To... 26."
Cal,Yes. Here's to 26.
Jiaying,To 26. Mmm.
Cal,"Anyway, once we figured out the car situation... did I tell you it was the year of the dragon?"
Raina,"I dream of Skye and her father at dinner, bouquet of daisies. And she's so... happy."
Cal,"Then we had to get you to the hospital. Your mother was all fine and calm. I, of course, was..."
Lincoln,It's not a dream.
Fitz,"Just a minute! Geez, let a man think in peace. Whoa. Uh..."
Fitz,Hunter!
Hunter,How did you ring Coulson's tablet?
Fitz,Are you watching Mexican football? Where are you?
Hunter,"Uh, undisclosed secure location?"
Coulson,Fitz? How did you open Fury's toolbox?
Fitz,Don't worry. It's safe. I stole it first.
Coulson,You stole it?
Fitz,Yeah.
Coulson,"Fitz, you're amazing. Can we meet up?"
Fitz,"Uh... I'm being followed. They won't grab me. I think they're hoping I'll lead them to you first. The thing is, would it still be okay if I came and hung out with you? Maybe you could show me how to shake a tail. Maybe you could start, like, now?"
Hunter,You in a bathroom? With one of those electric hand dryers?
Fitz,"Uh... oh, yes."
Hunter,"You're gonna be okay, mate."
