character,line
Fitz,"So, Sarge's hypothesis that the sword could be used to kill Izel does have merit."
Simmons,The metal has a familiar crystalline structure.
Fitz,Like the monoliths.
Deke,"Exactly. Yeah, that's what I was gonna say."
Fitz,So it could be reversed-engineered to manufacture more weapons.
Daisy,None of this matters unless we can get within stabbing distance. I gave you a clear objective.
Simmons,"Yeah, we hit a dead end with her powers."
Daisy,Izel has Mack and Yo-Yo. What happens if we find her and she's possessed one of them? I'm not gonna stab my friend through the heart.
Simmons,Daisy.
Daisy,"We need to find something right now, because I'm not getting anywhere with this thing that's downstairs."
Simmons,Maybe because you don't want to listen to what he has to say.
Daisy,What?
Simmons,There was a reason you rushed off to space last year.
Daisy,I went with you to find Fitz.
Simmons,"We both know it wasn't just that. You have a pattern. It happened after you got your powers. After Lincoln, you walked away."
Daisy,That has nothing to do with this.
Simmons,"Everything around here reminded you of Coulson, so you left. You didn't want to face it."
Daisy,Simmons...
Simmons,But now you are literally facing him. Or someone that looks like him.
Daisy,I'm fine.
Simmons,"I was recently reminded that it doesn't do any good to keep things bottled up. All I'm saying is, if you need us, we are here."
Elena,"We really haven't had a chance to have a, uh heart-to-heart since... since the other night."
Mack,Uh...
Elena,"Look, one thing's for sure. If we want whatever this is to work, you've got to be willing to put me in danger, Mack. This whole thing..."
Mack,My decision to come along was just tactical.
Elena,Tactical?
Mack,"Yeah. Izel can only possess one person at a time. This way, at least one of us will always be awake."
Elena,To get murdered by the one that isn't.
Mack,And I knew that getting Izel off the base would buy the team some time. They'll figure out a way to stop her.
Elena,I suppose I can see how that's a smart plan.
Mack,"Feels good to argue again, doesn't it?"
Izel,"When the Di'Allas were destroyed, their energies didn't disappear. They were contained in this device."
Elena,If she opens that...
Mack,"Yeah, I don't even want to think about it."
Izel,"Out of the three, the Di'Alla of Creation was the most powerful. It reaches into your mind and builds what you see. Your people have great imaginations but lack the control to create anything other than what you fear."
Benson,That seems to me like a good reason to leave it alone.
Izel,Mm. I'd rather see what it finds in you.
Mack,"Whatever you're seeing, it's not real!"
Elena,Fight it if you have to!
Benson,Thomas.
Thomas,How did I get here?
Benson,I thought I'd never see you again.
Daisy,"So, the powers, the memories... they all got stronger... after she shot you?"
Saarge,I thought you didn't care about my memories.
Daisy,Please just answer the question.
Sarge,"This is new. The memories I always felt them, but they started coming into focus when I was lying on that table. I can see them for what they are now. For better or for worse."
Daisy,And one of the people that you can see more clearly is... is me?
Sarge,"It doesn't mean anything. You were right. I'm nothing. I'm not your guy. I'm not that rage, either. None of it belongs to me. I'm nothing."
Daisy,I think you are something. And I want to see it come out.
Simmons,"Daisy, what did you just do?"
Daisy,I took your advice. I stopped running from the problem and I tackled it head-on.
Simmons,"I meant try a little emotional honesty, not murder!"
Daisy,"You were right that I was avoiding something. I finally read the letter that Coulson left me, and it's even more clear now that this is not him."
Simmons,So you decided to snap his neck? What if he doesn't wake up?
Daisy,"If it gets us answers, I don't mind taking the risk."
Fitz,A word of warning would've been good.
Daisy,Would you have tried to talk me out of it?
Deke,Definitely!
Simmons,Probably.
Fitz,Obviously.
Daisy,"Exactly why I didn't say anything. If he's strong enough to kill Izel, I want to know what he is. Check your scanners and tell me what you see."
Fitz,That's not reassuring.
Deke,Holy hell.
Simmons,And he's alive again.
Deke,"Daisy, get out of there. It's not safe."
Simmons,He'll be waking up soon.
Daisy,Good. I want to hear what he has to say.
Thomas,I was driving. Then seeing something in the road. Then... darkness.
Benson,"An accident. I sat with you for days, hoping you would wake up."
Thomas,I know.
Benson,What?
Thomas,I heard every word that you said.
Elena,"It's a lie, Benson!"
Mack,Don't listen to it! It's not real!
Thomas,"When the doctor came in and said I was beyond helping, I heard that."
Thomas,"When my dad and sister begged you to hold on longer, I heard that, too."
Benson,You were brain-dead.
Thomas,"I heard you say goodbye. I felt your hand on mine. You were so close, I could smell the liquor on your breath."
Benson,"No, Thomas. I... I-I didn't."
Thomas,How much were you drinking that night?
Benson,No. No. No.
Izel,"You can create Thomas again and again. And each time, his death will be your fault. Care for a second try? A third?"
Benson,"Please, no."
Izel,"Dying would be a relief now, wouldn't it? But it's not an option."
Benson,What do you want to know?
Piper,"Uh May? I think we might have a situation downstairs. Uh, did she quake him to death?"
May,I don't think that was the endgame.
Piper,"W-What is this, some sort of new interrogation tactic?"
May,She's trying to wake up what's inside him. She thinks it knows about Izel.
Piper,"No, bad idea. Bad idea. T-The last thing that we need is another alien-demon-thingy running around the base."
May,"No, this is different."
Piper,"Izel wore my skin. She shot me, and then she killed Davis."
May,"Piper, I know this isn't easy, but I don't think Sarge would do that. Not after..."
Piper,Is that really a risk you want to take?
Daisy,Remember anything new after your second trip to the great beyond?
Sarge,Get out of my way.
Daisy,What do you know about Izel? Where is she taking Mack and Yo-Yo?
Sarge,I said get out of my way.
Daisy,"I am not going anywhere, so talk."
Sarge,I can't stay in this room.
Daisy,Show me what you are.
Sarge,You don't know what you're doing.
Daisy,How many more times do I need to snap your neck? ‘Cause I'll do it again. Just let it out.
Sarge,I need to find...
Daisy,You are not going anywhere! Show me what you are.
Simmons,We're locking down this sector...
Daisy,Did you get that on the scanners?
Simmons,What?
Daisy,"When he really started to wake up, did you record that data?"
Simmons,"Well, of course, but is that really the most pressing issue?"
Deke,What if he's trying to get back to Izel?
Daisy,That's not gonna happen.
Fitz,"Hey, what exactly is your plan here?"
Daisy,Either he tells us what he knows about Izel or we find out if his sword can actually kill someone like him.
Simmons,What if there's still a way to save what's left of Coulson?
Daisy,Coulson died a year ago. I'm done pretending like that didn't happen.
Mack,Not sure what I would've done in Benson's shoes.
Elena,"Yeah, me neither."
Mack,It wasn't just tactical... me being here.
Elena,"I know. I would've come for you, too."
Elena,We're changing course.
Mack,Benson must've given her the coordinates. We need to make a move.
Elena,"Well, her plan doesn't work without that."
Benson,I'm sorry.
Mack,Don't blame yourself.
Elena,You need this?
Mack,"Be ready, Doctor."
Elena,You trying to steal from me? Did you really think that would work?
Mack,It worked well enough.
Elena,You accomplished nothing. He already told me where to find my temple.
Mack,Yeah. And now he'll tell my team.
Elena,We'll need hosts for when the gateway is open. Let them come.
May,Daisy. Hold your position. I'm on my way down to you.
Daisy,No. Don't.
May,"Daisy! He's tearing the doors off the place, trying to get out."
Daisy,You said it yourself this is on me. I have to see this through.
May,What are you talking about?
Daisy,"If Izel can be killed, we have to understand how. She and Sarge are the same."
May,You don't have to do this. You don't have to face him alone.
Daisy,The fact that you still think that this might be Coulson is exactly why it has to be me.
Daisy,Looking for this?
Sarge,You wanted to wake me up? I'm awake. This is what I am.
Daisy,So I was right. You and Izel are the same. Both monsters.
Sarge,Call me what you want. Doesn't make any difference. Give me the sword.
Daisy,Not a chance.
Sarge,Do you really think you can beat me?
Daisy,"Yes. This time, I'll actually kill you."
Sarge,"Go ahead. It'd be easier than doing it myself. Come on! What are you waiting for?! Do it! Kill me, Skye! If it works on me, it'll work on her. But you have to do it now, before I get any stronger."
Daisy,"Wait, wh..."
Sarge,"You can't wait. Don't you understand? It's all coming back to me. The memories, the pain. Her song ringing through every bone in my body."
Daisy,What memories?
Sarge,It's too late for that. I'll lose control. I could kill everyone here. End it!
Daisy,I can't do it.
Sarge,You've always been capable of more than you think. Now do it. Do it! Do it.
Daisy,You were gonna sacrifice yourself. It's what Coulson would've done.
Sarge,I could kill you.
Daisy,You won't.
Mack,You okay?
Elena,I'm just tired of waking up like this. Benson?
Mack,"We got him out. He's safe, but I don't know if it's enough."
Elena,Still no sign of S.H.I.E.L.D. ?
Mack,Not yet.
Elena,"Well, at least his nightmare's over. What is she doing?"
Mack,Making her dreams come true.
Fitz,"Um... maybe we could hyper-stimulate our brains with some sort of chemical, and that way, if she possesses us, she won't be able to put us into an unconscious state."
Simmons,You're suggesting we all take amphetamines.
Fitz,"Yeah. Yeah, okay, fine. I can see how that would be counterproductive."
Deke,"Yeah, either that or very, very productive. Will you just Will you both just please shut up for a second?"
Sarge,"The memories, the pain. Her song ringing through every bone in my body."
Daisy,What memories?
Deke,There. Did you hear that? Of course!
Simmons,What? What is it?
Deke,Resonant frequencies. That's how her powers work.
Simmons,Just like the monoliths. It's how Izel can incorporealize and occupy the same space as her host.
Deke,"Think about it. Atoms are mostly just empty space, a-a-a-and if they're gonna pass through each other or intertwine..."
Fitz,She's aligning her atoms through harmonic resonance.
Deke,"So we just need to disrupt the harmonic frequency, like these do."
Simmons,That's why they're so effective against the Shrike.
Deke,We need to design something compact...
Fitz,To send inaudible frequencies that reverberate through our bodies...
Simmons,"... matching the frequency of this alloy, out of phase."
Deke,It'll create a sonic barrier.
Fitz,"Yeah, I'm gonna get started on a design. So, uh, it needs to be wearable."
Deke,Like a belt buckle.
Simmons,I like it.
Deke,"And... And... And... we could build a prototype in a couple of hours, once we have a design."
Fitz,Let's get started.
May,"Well, I could barely understand what they were saying, but it sounds like Fitz, Simmons, and Deke found a solve."
Piper,"Well, I've got good news, too. We found Benson in a containment pod in the Yucatán."
May,Benson?
Piper,"Yeah, apparently, Izel is headed to some ancient temple where she can unlock a doorway to a realm of unspeakable evil. So Well, I guess it's not all good news, but..."
May,Mack and Yo-Yo?
Piper,"Last Benson saw, they were alive."
Daisy,Hey.
May,It's good that you finally got through to Sarge. We're gonna need him.
Daisy,"I'll admit, it was not the side that I expected. You want to say “I told you so?”"
May,Not really.
Daisy,I don't fully understand it but he is in there. I-I... I didn't want it to be possible.
May,You needed to see it for yourself.
Daisy,"Yeah. Yeah, maybe."
May,"And now that you have, do you think he can control these powers of his?"
Daisy,"I think Sarge's powers are very, very dangerous. But they might be just what we need."
May,You sure?
Daisy,Not at all.
Daisy,"He's looking for somewhere to belong. And all Coulson wanted... All Coulson wanted was for us to take care of each other. And I think if we do that for Sarge, that he'll do the same for us."
Mack,"So far, your doomsday ritual is a bit underwhelming."
Izel,"This temple was built from the same stone as the Di'Allas. When they all resonate in harmony, they'll open a gateway to my home."
Elena,So you can go back there and never bother us again?
Izel,My family will come through and take over the Shrike hosts spread across the galaxy.
Mack,"If it were that easy, you would've done it already."
Izel,"True. With the Di'Allas destroyed, there isn't a way to complete the ritual. We must rebuild them."
Elena,That sounds like a “you” problem. And maybe you shouldn't tell us your bad-guy plans. That always happens right before the bad guy dies.
Izel,"I'm telling you the problem because you're going to solve it for me. The three monoliths, as you call them you've seen them intact. You know what I can do with them. So your minds are going to create them for me."
Mack,Hmm. But you can't do it yourself. That's why you need us.
Izel,I've already shown you that humans are incapable of controlling their fears.
Elena,But we're not afraid of you.
Mack,Our worst fears have nothing to do with you or the damn monoliths. It has to do with losing the people we love.
Elena,And we've already faced that fear. We're still here.
Mack,You're not gonna get any help from us.
Izel,Then who's that?
Flint,How did I get here?
Atarah,We have learned more than anticipated. We may yet save Chronyca-2 from its extinction-level event.
Malachi,I came to a different conclusion. I recommend reassigning Hunters to establish Chronyca-3.
Baal-Gad,"With your permission, we can begin preparations."
Atarah,"Request denied. If we can reclaim Chronyca-2, conquest is unnecessary."
Malachi,"The first rule of data is always have a backup. Without Chronyca-3, Chronyca-2 will be vulnerable. We cannot be shortsighted."
Atarah,I see no flaw in our current plan.
Malachi,That is because you are the flaw.
Atarah,Aah!
Malachi,You have your new targets.
