character,line
Skye,"We can't let Quinn get away again. If Coulson were here, he wouldn't let that happen. He wouldn't want us to let that happen."
Fitz,You're right. Let's do it.
Skye,Can you disable their cars?
Fitz,With my bare hands. Take this.
Skye,You'll need it out here.
Fitz,"Just take it. Be careful, okay?"
Skye,"You, too."
Fitz,Okay.
Sofia,Find Mr. Quinn. Tell him his purchase is downstairs.
Skye,Mike.
Quinn,Hello. Skye. The Clairvoyant told me to expect you.
Mancini,"Signor Quinn, this is the same gun as the specs you gave us."
Quinn,"Yeah, you guys have been looking at us while we've been looking at you. And we found a handful of particularly interesting things."
Skye,"Mike. Oh, god. You're alive."
Quinn,"That's right. You two know each other. Hey. Do you know who I am? And you have your orders. Good, because I purchased something that's gonna help you complete them."
Skye,Orders? Mike. What is happening here? Mike.
Mancini,"Stand, please."
Quinn,"Mancini, thank you. You will be receiving your payment shortly. That is the best money can buy, my friend. Every piece of technology in you is top-of-the-line. I just wonder if I'm getting my money's worth. I know you get your orders from the Clairvoyant, so that means you're not allowed to hurt me, right? No. What if I tried to hurt you? Would you stop me?"
Mike,No. I would not.
Skye,"Mike, listen. I do not know what they're doing to you, but we have to get out of here. Now."
Quinn,"And... if I wanted you to... to hurt her... you know, to kill her... will you? I mean, what would hurt Agent Coulson more than to lose his pet project?"
Mike,Those aren't my orders. She's not who I'm supposed to kill.
Skye,Wait. Wait. Wait! What the hell did you do to him?
Quinn,"Shh, shh. I'm sorry. I have my orders, too."
Skye,Help...
Sofia,Where's Quinn?
Mancini,Where is the money?
Mike,There is no money. You failed.
Mancini,It looks like it's working to me.
Sofia,"Apparently, there's been a misunderstanding. We delivered the package as promised. If we can just speak to Mr. Quinn..."
Mike,The Clairvoyant isn't happy. You led S.H.I.E.L.D. right to us.
Mancini,Let her go.
Fitz,Skye.
Coulson,Where's Skye?
Fitz,S-s-she didn't want to let Quinn get away.
Skye,"Help, help... He..."
Smith,Driver's not answering.
Quinn,Ah. Coulson's team finally got here.
Coulson,Where's Skye?
Quinn,"You know, Agent Coulson, it's dangerous... to keep sending her in like that, all alone... when she means so much to you."
Coulson,Search the house. Find her! Now!
Coulson,"Ohh. No. Oh, no. Oh, god. Simmons! Get down here! Oh... Oh, god. Hang on. Just hang on, okay? Oh, god. She's been shot."
Simmons,Keep her upright.
Coulson,I got no pulse.
Simmons,Uh... she's lost too much blood. I don't... Put her in there.
Ward,Do you even know what this thing is?
Simmons,"It's a hyperbaric chamber, and I said put her in there now! Now!"
May,Okay.
Coulson,Come on! Let's go!
Ward,Yeah. All right.
May,"All right, gentle."
Simmons,I need to get her temperature down. Fitz.
Fitz,Temperature's dropping.
Simmons,Pressure stabilizing.
May,Is it working?
Coulson,Is it working?!
Simmons,For now.
Simmons,"Her core temperature's hovering around 44 degrees Fahrenheit. If we don't bring her back up to temp in the next few hours, she could sustain permanent brain damage. We need to get her to a medical facility and fast. Until then, I'll do everything I can to keep her alive. Excuse me."
May,It's not your fault.
Ward,She never should have gone in there alone.
May,Blaming yourself won't help her.
Ward,I'm not blaming myself.
Mike,Can I please see my son?
