character,line
Coulson,He's a brilliant tactician who's dedicated his life to S.H.I.E.L.D. I ran into him a couple of times at the Triskelion. He's not a bad guy.
Hunter,Good guys don't usually stab you in the back.
Coulson,"Maybe he's got a point. I was dead, after all. I shouldn't even be here."
Hunter,"We all have our bad days. Well, maybe we should forget all this, head down to Mexico. We can lay low, enjoy the quiet life."
Coulson,"That's not an option. The problem is, there are no good options."
Hunter,"Well, maybe it's time for the bad ones."
Simmons,Are you really going to let Fitz just walk out of here?
Morse,He's already cleared and free to go. What about you? Are you staying?
Simmons,I keep hoping this will all be resolved and things can get back to normal.
Morse,The fastest way to make that happen is to help us open that box. Aren't you curious what's inside?
Simmons,"Of course I am, but not enough to betray Coulson."
Morse,"If he isn't hiding something, then opening it will prove that. If he is, don't you think we should know?"
Simmons,"Once it's opened, you'll all leave?"
Morse,Once we know we're all on the same side. But we need Fitz to get it open.
Simmons,"Not really. You've been looking at it all wrong. It's not a tech solution, it's a lab solution."
Lincoln,"Well, this is yours for as long as you want. Gordon brought your bag from the cabin, so, you know, take some time, try to relax."
Skye,"Relax? This will be like my fourth bed in the past week, and I've been locked up, quarantined, psychoanalyzed."
Lincoln,Let me guess.
Skye,To protect you from yourself.
Lincoln,"The inhibitors these released seriously compromised the transition process. It's one of the reasons, uh, you were out for so long."
Skye,My friend... she was just... trying to help.
Lincoln,"I mean, she thought she was dealing with human biology, but you graduated from that class. I'm gonna take a closer look at these. Uh, meanwhile, try to get some rest. Tomorrow, maybe we'll see what gift you've been given."
Skye,It's more like a curse.
Lincoln,"A lot of us feel that way at first, but you'll learn to control it."
Skye,I don't want to control it I want to get rid of it. That's... why I called Gordon. I thought that he'd be able to fix me.
Lincoln,"I'm sorry. I-I thought you knew. The transition is irreversible. You'll feel better in a few days, trust me. At least, hang here until things calm down on the outside. See what happens. Plus, it's, uh, pizza night tomorrow night. Deep dish, Gordon brings them in from Chicago. You can't miss it."
Skye,Nice to see his gifts aren't being wasted.
Lincoln,"Seriously, rest. I'll see you in the morning."
Hunter,What's happening?
Coulson,S.H.I.E.L.D.'s here.
Hunter,Ours or theirs?
Coulson,Theirs.
Hunter,Damn it. How did they find us?
Coulson,I invited them.
Hunter,"Why did you trigger the alarm? Are you surrendering? Last time I checked, there were two of us, which means two votes."
Coulson,We're not surrendering.
Hunter,"What, then? You want to go out guns blazing, like Butch and Sundance? That didn't end so well."
Coulson,"I was thinking about what you said last night, about bad options."
Hunter,I meant have another drink.
Coulson,"I'm not going down without a fight. We're gonna find Skye and I'm gonna take back S.H.I.E.L.D., and we're gonna need more than honest Eddie's jeep to do it."
Hunter,"You want to take their quinjet... the two us, while we're trapped in here, surrounded? Brilliant."
Coulson,I have reinforcements on the way. We just have to hold down the fort until they get here.
Hunter,"Yeah, well, I have reinforcements of my own."
Coulson,ICERs only.
Hunter,"Oh, you can't be serious."
Coulson,Those are S.H.I.E.L.D. agents out there. We're not gonna hurt them.
Hunter,I somehow doubt they feel the same about us. It won't come to that.
Coulson,"It may not look like it, but this place was built to withstand a hulk-size force. On the other hand, let's just hope they didn't bring a... battering RAM, ‘cause then we've only got about an hour."
Man,"Confirmed, sir Coulson is inside. It'll take some time to break through that door, but he's not going anywhere."
Gonzales,Let me know when it's done.
Man,Yes sir.
Gonzales,Any more good news?
Morse,"Agent Simmons may be on board, but I came to talk to you about Agent May. I think your approach..."
Gonzales,It's irrelevant. We got Coulson at the safe house where we found Skye. He triggered the alarm.
Morse,That wasn't an accident. Coulson's too smart for that. He sent for us.
Gonzales,The question is why.
Skye,Where are we going?
Lincoln,You'll see.
Skye,What's over there?
Lincoln,"Oh, another transition room. We don't use it anymore. Come on. Keep up."
Lincoln,"This is it, best view in the house."
Skye,It's beautiful.
Lincoln,"Good place to clear your head, figure things out, smoke a little something. But today, we're here to figure out you. Tell me about your gift."
Skye,Is that why you brought me up here?
Lincoln,"Yeah, so you can let loose. Whatever it is, you don't have to be afraid of it."
Skye,We were designed to be weapons. I got that directly from the big blue source.
Lincoln,"Take my hand. I know it's so awkward, but you strike me as someone who's generally more curious than afraid."
Skye,Whoa. Are you doing that?
Lincoln,"When I came out of the mist, every cell in my body had a different electrical charge. I felt like I was burning from the inside out. But I learned to manipulate them, concentrate them, even transfer them onto something else, like static electricity."
Skye,I can feel it moving through my body. It's so weird.
Lincoln,"It took awhile to get control. Uh, when I first got here, I almost burned the place down, literally. But now, sky's the limit. No pun intended, I guess."
Skye,This is crazy.
Lincoln,"Our gifts don't have to be terrifying. They're a part of us. I felt lost before I came here, too. Looking for answers in the all the wrong places. But we're connected to something bigger and older than we could have ever imagined, something extraordinary. Don't walk away from it."
Mack,"I hate to see you leave, Turbo."
Fitz,Only my friend Mack calls me that.
Mack,"I'll always be your friend, Fitz. Hopefully, someday, you'll understand why I had to do what I did."
Fitz,"If you're here to convince me to open the box, you're wasting..."
Mack,"No, I'm here because I don't want you to leave, man. I believe in what we're doing. I want you on board. I mean, the damn box is taken care of."
Fitz,"What do you mean, it's taken care of?"
Mack,"Well, Simmons, uh, she found a way in using... genetic markers or something. If she can see we're on the same team, why can't you?"
Fitz,"She's scanning the surface dimensions and routing the data through... Why would she do that, unless..."
Mack,"It's just a matter of time before she breaks through, and this will all be over."
Hunter,How much time?
Coulson,About three minutes.
Hunter,Where are the reinforcements?
Coulson,I don't know.
Hunter,Stuck in traffic? Are they traveling by clown car? How many are there?
Coulson,"Actually, there's one."
Hunter,"One? That's not reinforcements, that's a gravedigger."
Coulson,"Well, there's not many agents I can trust right now."
Hunter,One? Have you lost your bloody mind? What is that?
Coulson,"It's a 21st-century howling commandos kit. Trip and Fitz built it for me. Hey, do you play cards?"
Hunter,I can't believe that worked.
Coulson,We had the better hand.
Skye,How many of us are there?
Lincoln,"We don't know. Not every descendant is found, and not everyone who is chooses to come."
Lincoln,"Gordon! I hope we're still on for pizza tonight. Truthfully, I think that's what sold her."
Gordon,"Not tonight. I have to see to some pressing matters, but I'm glad you're feeling better, Skye."
Skye,"I need you to give a message to my friends, let them know I'm okay."
Gordon,"I can ask permission, but they'll advise against it. It's better we stay quiet for the time being."
Skye,"Uh... wait. My father and Raina, where did you take them?"
Gordon,"I can't divulge their location, just as I can't divulge yours. But you don't need to worry about them."
Skye,"What does he mean, “ask permission?” Ask permission from who?"
Lincoln,"The Elders. You've made a lot of people afraid, Skye, afraid our secret won't be safe for much longer."
Cal,"Where have you been?! After all I've done, this is how you treat me? Locking me up, feeding me like some animal?! I can't have a window?! I don't even know what day it is anymore!"
Gordon,You're lucky we've kept you alive.
Cal,"Ohh. You found her, didn't you? That's why you're here. You found her, and she's here. Okay. Uh, I forgive you. You must have had your reasons. Now take me to my Daisy."
Gordon,You will not!
Cal,"I want my daughter! Don't you leave me! Where are you?! Huh? Ohh. This is silly. You clearly have an unfair advantage, and we clearly don't see eye to eye. So let's just... just take a moment and... Aah! Aah! Aah. Why? Why can't I see her?"
Gordon,"Because you have no self-control. Your lack of discipline has risked everything that we have built. You have not only sealed your fate, but the fate of your daughter, as well."
Hunter,This would have been a piece of cake if you'd let us use these big-boy guns. Now we have to get close enough to get shot by their big-boy guns.
Coulson,"By the time they recognize us, it'll be too late."
Hunter,Then there's the small matter of who's gonna fly that thing. Do you even know how?
Coulson,I've watched may fly. I know a little.
Hunter,How little?
Coulson,I can get us off the ground.
Hunter,"You do know there's more to it than that... like, getting us back on the ground, for example?"
Coulson,Now we just walk right up and...
Man,Drop your weapons and put your hands in the air. We have you surrounded.
Hunter,We're not surrounded.
Man,Don't move Your hands up now.
Coulson,Didn't see that coming.
Morse,How's it going?
Simmons,"Uh, well, I'm making progress, but it's going to take some time. There are microscopic pores in the vibranium that I believe are calibrated to Coulson's DNA. It's constantly shifting like a Rubik's cube. But if I can isolate them, then there's..."
Fitz,"I saw everything, Jemma. Did you really want me to find out this way?"
Simmons,"Well... well, I was hoping you would so that we can work together on this. Do you have any idea how valuable the information inside this could be? You need to help me get it out, get things back to normal."
Fitz,"Things can never go back to normal. Can't you see that? Can't any of you see what you've done? You've destroyed a man's life, and for what?"
Mack,"Fitz, put it down right now."
Fitz,"Beause of fear because of fear of what's inside a little black box. Well, I don't believe in fear. I believe in trust, and I'm shocked that you would do this. You knew this would drive me away. You may as well have packed my bags yourself. You want me to leave, don't you, Jemma?"
Simmons,"If we work for S.H.I.E.L.D., we have a duty to carry out our responsibilities. So perhaps it's best if you do."
Hunter,"Brilliant plan. There was no backup, was there?"
Man,This is Tango Romeo Delta. Tell Gonzales we have his package.
Coulson,Backup.
Coulson,"Agent Hunter, Agent Peterson."
Mike,Call me “Mike.”
Hunter,Aah! That's quite a handshake you've got.
Coulson,Thanks for coming on such short notice. I see you've taken well to the upgrades.
Mike,No complaints here. You want me to get this bird in the air?
Hunter,"At some point, you might have mentioned that backup was a lethal cyborg."
Coulson,"Truthfully, I just wanted to see the look on your face when he showed up. Priceless."
Hunter,Glad I amuse you.
Mike,"You know, I can hear you up here."
Gonzales,"It's confirmed. Coulson has another powered person working with him, and guess who else."
Morse,Hunter.
Gonzales,"If they get to Skye, this is gonna get way out of hand. They've got one last bargaining chip left. Bring me the bus and Agent May."
Lincoln,"Well, it's not pizza, but at least it's not kale, which seems to be the only food they serve around here."
Skye,Can you warm up food with your powers? Because that would be awesome.
Lincoln,"I have never tried, but I did warm up a small pool once."
Skye,Any 5-year-old can warm up a pool.
Lincoln,What about you? Come on. I showed you mine. Now you show me yours.
Skye,And you'll teach me to control it?
Lincoln,"Once I know what we're dealing with, a guide will be selected to help you master it."
Skye,How long does it take to learn?
Lincoln,"That depends on the gift, how much you've physically changed. You're a piece of cake, compared to the other one, total physical transformation, and we still have no idea what her gift is."
Skye,You told me I was the only one.
Lincoln,What?
Skye,You said that I was the first person to transition here in a really long time.
Lincoln,That's not what I meant.
Skye,She's here. You lied to me.
Lincoln,"I said there's no one here who will harm you, and that's true. She's on her own path, Skye, just like you. She's having a rough transition and deserves the same care."
Skye,People died because of her. Where is she?
Lincoln,"Skye. Skye. We need to protect her, the same way we protect you. She is one of us."
Skye,"I am not what she is. Get out of my way, Lincoln. You know I can't control this."
Skye,Raina!
Raina,"Skye, isn't this interesting? I had a feeling I might see you."
Lincoln,"Skye, please, let's just go."
Raina,Let her stay. We have so much to talk about.
Skye,What happened to you?
Raina,"Destiny, apparently. I wanted to be set free, but now I can't even bear the light of day. I dread being awake, but my sleep is filled with such horrible nightmares. Children are so afraid of monsters. They should know it's worse to be one."
Skye,You got what you deserved.
Raina,And so did you.
Skye,I didn't deserve any of this. You did this to me!
Lincoln,Skye.
Skye,"No, you have brought nothing but pain into my life, my father, the mist. My friend trip died in there because of you!"
Raina,"I didn't make you follow me into that chamber. You wanted to go. You needed to go because we're the same, Skye. We were the same before, and we're the same now. I am on the outside what you are on the inside."
Lincoln,Skye!
Raina,So that's what you are.
Lincoln,You need to stop.
Raina,No! Finish this! End my nightmares!
Jiaying,Enough!
Skye,Who are you?
Jiaying,My name is Jiaying. You're both guests in my house.
Skye,You don't know her. You have no idea what she's capable of.
Jiaying,"She's capable of beauty and greatness, just as we all are."
Skye,She can't be trusted. She killed people!
Jiaying,"From what Gordon tells me, you could have, as well. And from what I just saw, you're certainly capable of it."
Skye,Why would you bring her here?
Jiaying,The same reason we brought you here. She's one of us.
Skye,I am not anything like her.
Jiaying,"Whatever you two were in the past, that's not what you are now."
Skye,I can't stay... not if she's here.
Jiaying,"We'll leave that choice to you, but I have chosen to be your guide, should you remain with us. All I ask is for a few days. I'll look after you, train you, watch you grow. And if you don't feel a connection between us worth exploring, well... We never have to see each other again."
Lincoln,Let's get you to your room.
Cal,"I was right, wasn't I? She's here. I told you I would find her, and I did."
Jiaying,"You were right, Cal. It's Daisy, our daughter. Thank you."
Cal,Can I see her now?
Gonzales,"This belonged to my father in the Second World War. He used it to kill over a hundred Nazis. He said it always had a way of finding the right target at the right time. If you think I'm a traitor, now's your chance to do something about it. Pick it up. Pull the trigger. Let's end this right now. Or you can hear me out. It's come to my attention that I'm not handling you properly. And since... I must accept the recommendation of others when I'm out-voted... here we stand. Assuming you decide not to shoot me, I would like to offer you a seat on our board."
May,What's the catch?
Gonzales,"No catch. We're gonna bring Coulson in with or without your help. And when we do, he should have a strong advocate on the board."
May,And then what?
Gonzales,That's for us to decide. But right now he's acting like a fugitive and a threat. We do not take any threat against S.H.I.E.L.D. lightly.
May,"Neither do I. I appreciate the theatrics, but even you're not stupid enough to hand me a loaded gun."
Gonzales,"This is not about Coulson. It's not about me. It's not about anyone on this ship. It's about S.H.I.E.L.D. We cannot afford to be enemies to each other when there are new threats out there waiting for a moment we are at our weakest. A house built on shifting sand will fall. And without a strong and united foundation, S.H.I.E.L.D. will fall again. I'm asking you to help us defend her, Agent May. Take a seat on our board."
Mike,"Autopilot is set. Cruising at 45,000 feet. Any destination?"
Hunter,Mexico.
Coulson,I'll let you know. Agent Peterson has been doing some overseas work for me. Remember List?
Hunter,The Hydra head we didn't cut off?
Coulson,Mike's been trailing him for the past six months. Tell him what you found.
Mike,"Last week, I intercepted a coded transmission from list mentioning his interest in powered people."
Hunter,"Yeah, they seem to be trending these days."
Mike,He's hunting them down and experimenting on them.
Hunter,You think the no-eyed guy took Skye is one of his?
Coulson,"No, but he's connected to Skye's father and whatever group of powered people he's involved with."
Hunter,Does Hydra know about them?
Mike,Seems likely.
Coulson,"There's only one man who's connected to both sides of this equation. If we're gonna find Skye, we need to find him first."
Hunter,And who's that?
Coulson,Our bad option. Grant Ward.
Simmons,"I did everything in my power, but it wouldn't open. It's way beyond anything I've ever encountered. Without Coulson or some miracle, I'm afraid it's just a worthless piece of junk."
Fitz,"Airport, please. Nice work Jemma. With a hint of Pesto Aioli."
