character,line
Coulson,"All right. I'll head upstairs, activate the emergency transceiver, and radio H.Q. Ward, take a firearm. Escort Fitz-Simmons downstairs, assess the damage, get us up and running."
Simmons,"Wait. Guys, um... where's Fitz?"
Fitz,"Hello? Can anybody hear me? What the hell's happening? Did we crash? Who was screaming? This is not funny, Jemma, if this is a prank. This is a prank. Clever. Simmons? Come on. Turn on the lights."
Simmons,Thank god. Where have you been?!
Fitz,"I have been locked in a closet freaking out, thanks to you two geniuses."
Simmons,That wasn't us.
Fitz,"Well, then, who was it?"
Ward,We found Fitz.
May,"Good, we'll need him. Looks like the main problem is in avionics bay two. But he took out all our systems."
Fitz,Who's she talking about?
May,Grab your equipment and get in there. I'm going to power down flight controls to conserve energy and then go defend the cage door in case this ghost comes knocking.
Fitz,Did she just say “ghost?”
Coulson,"Mayday, mayday, mayday. Region North, this is S.H.I.E.L.D. 616. We've lost electrical and are grounded. Calculating coordinates, requesting supp... 1990s technology at its best."
Skye,Hannah?
Hannah,Who's there?
Skye,My name is Skye. We haven't met yet.
Hannah,"We crashed, didn't we? Are you all hurt? I'm so sorry."
Skye,"No. No, no, no. We're okay. Whatever's happening, it's not your fault. We were wrong. But you need to stay in that room so that you're safe. Something... bad is out here."
Hannah,Demons.
Skye,I don't know what it is.
Hannah,Do you believe in god?
Skye,Honestly? Not really.
Hannah,"Well, I do. And I know that he's punishing me, and I deserve it."
Skye,"No. No, you don't. No one does. I had a few nuns around me growing up, and they would talk like that, scaring kids with stories of god's wrath. It made me not want to believe. The only words that stuck with me were something that sister McKenna said from the Bible, I think. She said, “god is love.” It's simple and it's a little sappy, but that's the version I like. God is love... the thing that holds us together. And if that's true, I don't think he would punish you for making a mistake. I think he'd forgive a mistake."
Hannah,I want to believe that. I do.
May,I'll stand guard now. Coulson needs help with the emergency transceiver.
Skye,I would rather stay here for a while...
May,"It needs to get done, not discussed. That's an order."
Skye,"I'll nearby if you need me, okay? Try not to hurt her any more than you already have, Agent May."
Simmons,"He thinks it's hell, but I think it's an alien world. Fitz, it was stunning."
Fitz,"Well, there were reports in London after the spaceship landed of multiple portals opening, Thor passing between worlds."
Ward,You think that's what they were researching at that lab?
Simmons,"Trying to create another portal, yes."
Fitz,Failing until a malfunction produced a burst of energy.
Simmons,"This “ghost” is a man trapped between our universe and another. Perhaps that's how all ghosts are. It's a simple explanation, really."
Ward,Simple would be a relative term in this case.
Fitz,Bloody hell.
Simmons,He was thorough.
Ward,Plane's on uneven ground. Could just be settling.
Fitz,Or the other thing.
Ward,Get to work. Clear.
Simmons,"Ward, help!"
Ward,Quiet.
Simmons,Help!
Skye,"Seems like a hardware issue, not firmware. I should be with Hannah, anyway. No wonder she keeps screaming in there. You keep sending in the Cavalry, you're bound to get a reaction like that."
Coulson,Don't... don't call her that.
Skye,Why not? No normal person can shoot 100 Bahrain...
Coulson,That's not how it went down.
Skye,"Whatever, 20. I just... I don't understand..."
Coulson,"She didn't have a gun. None of us did. And it wasn't a rescue or an assault, whatever they say at the academy these days. We were the welcome wagon. And it went south."
Skye,How many...
Coulson,"Plenty. A civilian girl and a few of our guys were stuck inside a building, being held by the followers of this gifted individual... or worshippers. We never found out."
Skye,May did.
Coulson,"She took it upon herself to get them out. Said she could fix the problem. So she went in, crossed off the enemy force. Didn't say how."
Skye,Did she lose anyone in there?
Coulson,"Herself. May used to be different. She was always quiet, she just... she was warm. Fearless in a different way, getting in trouble, pulling pranks, thought rules were meant to be broken. Sound familiar? But when she walked out of that building... it was like that part of her was gone. I tried to comfort her, but she wouldn't tell me what went down in there."
Skye,What did you say?
Coulson,I said the words I thought she needed to hear.
Skye,It's why you want her on the plane... to see if that person is still in there somewhere.
Coulson,The lock is jammed.
Tobias,Let me in or let her out.
Coulson,That's not up to us.
Tobias,Let her out!
May,Talk to me. What's happening?
Fitz,"May, he's disappearing. He's passing between worlds. It seems a little less of him is returning every time he appears."
May,But why is he after you guys?
Simmons,"Because he can't get to Hannah in there. She's safe. If we wait it out, maybe he'll disappear fully."
Hannah,What are you going to do?
May,Fix the problem.
Coulson,We got to find a way out of here.
Skye,Any of this crap still work?
Simmons,There he is.
Ward,What happened?
Simmons,"Well, we lost communication. And you were hit with a very large plumber's wrench."
Ward,A wrench?
Simmons,Yeah.
Ward,That guy's traveling back and forth between alien worlds with a wrench?
Fitz,Must have been in his hand when the blast hit.
Ward,"Not the kind of wrench you would use to loosen a coupling, is it?"
Coulson,... there? Maybe it doesn't work after all.
Ward,"Uh, yes, yes, we're here, sir. Where'd you go?"
Coulson,"Nowhere. We were attacked, locked in, then the guy disappeared."
Fitz,"Hey, that's our story."
Skye,Is May with you guys?
Simmons,She isn't with you?
May,"I don't mean to scare you, I just need to use you as bait."
Hannah,"Well, that's comforting."
May,"To draw him out, away from my people."
Hannah,Then what will you do?
May,Whatever I have to.
Coulson,You're sure this is how to do it?
Fitz,"Yes. I'll max the signal, and the transceiver will act as a trigger."
Coulson,"Okay, fine. They only made 20, I think. Oh."
Fitz,"So, we believe that this man is responsible for the blast?"
Coulson,Skye said she thinks he's the worker who filed all the reports.
Skye,Tobias Ford. It looks like him.
Simmons,It makes no sense for a man to complain about safety issues whilst causing them. Another theory is...
Ward,"Theories don't matter. Only facts, and the fact is, a bullet will take you out of whatever world you're in. Any idea which direction May could've taken her?"
Simmons,We'll deploy the golden retrievers. They're in here.
Simmons,Fitz! This is no time for childish nonsense like this!
Fitz,"Pranking was your idea. And obviously, I rigged this little beauty before I knew there was a dimension-jumping psychopath in the mix."
Skye,"Wait, childish. This guy is childish."
Coulson,What are you getting at?
Hannah,Tobias. Is that you?
Skye,He wanted her to notice him. Why would he file a complaint to her office when there was nothing wrong and then cause an actual safety issue himself?
Simmons,To get her fired?
Skye,"To get her attention, to spend time with her. Think about it... he scared the guy who was harassing her at the airport. He tried to hit you with a cop car."
Coulson,When we took her into custody.
Ward,"Yeah, he's not trying to hurt her."
Coulson,He's trying to protect her.
Skye,He likes her.
May,Stay here.
May,It's okay. It's okay. Tell him I won't hurt you.
Hannah,"Tobias, wait, she's a friend."
Tobias,Hannah.
Hannah,You have to stop. Please.
May,"Listen, we believe you're trapped between two worlds, this world..."
Tobias,And hell. I'm being dragged to hell for what I did.
Hannah,What did you do?
Tobias,"Just loosen a few bolts, and then you'd visit. It was the best part of my day. I'm sorry. I... I didn't mean for anyone to get hurt."
Hannah,"Oh, no. Tobias. How could you?"
Tobias,"I killed them. I know. And even worse, everyone started blaming you. I tr... I tried to stop them."
Hannah,But you hurt more people.
Tobias,"I was trying to protect you from them, trying to atone from my sin. Hannah, please, maybe if you forgive me, I won't go to hell."
Hannah,Only God can forgive you.
May,"And he won't. You can't undo what's been done. That will be with you forever. But trying to hold on to this life, clinging to the person you thought you could be, that's hell. And you're dragging her down with you. You have to let go before my people come and make you do it. If you care about her, and I know you do, let her go. Let the girl go, Tobias. Let the girl go."
Skye,Are you okay?
Hannah,Yes.
Coulson,What did you say to him?
May,Same words you said to me in Bahrain.
Ward,She all right?
Skye,Much better.
Ward,Let me know if she needs anything.
Skye,Can Fitz repair it?
Coulson,No. This one's a lost cause.
Skye,"But May isn't. If anyone can bring her around, it's you. You know what makes people tick. Pun intended."
Coulson,"So do you. You see the good in them. You were a friend to Hannah, you can't wait to get inside May's head, and you figured out Tobias without even trying."
Skye,Guess I'm full of surprises.
Coulson,"But this isn't one of them. I wanted you paying close attention to the index asset evaluation and intake process because someday, you'll be really good at it. Even the best."
Skye,"Thanks, A.C."
Coulson,Maybe you'll get to rename it.
Skye,"Good, because that name is super stupid."
Coulson,I know.
Skye,Mind if I keep you company? Cool.
Simmons,Ta-da!
Ward,That isn't a word in our language.
Coulson,I've never heard of it.
Skye,I'm checking.
Simmons,"Our language? You mean the English language, first spoken in England?"
Skye,“Aglet... a plastic or metal tube covering the end of a shoelace.”
Coulson,"Oh, come on."
Ward,She used her Britishness against us.
Simmons,It's a word.
Fitz,"It's not funny. I was sleeping peacefully. Very clever, Simmons."
Simmons,I didn't... I didn't do it.
Fitz,"Well, Ward, I don't appreciate..."
Ward,Don't look at me!
Fitz,"Okay, well, Skye..."
Fitz,"Well, who, then? Look, the bunks should be off-limits, okay? Don't laugh! Because I know it was one of you."
